SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,CorpusName
1780,0,10,-3.674056,-0.7193732,-5.870041,-3.309845,-3.50789,-1.502383,-5.126107,-3.791734,-6.112357,-3.798421,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1781,0,16,-3.699992,-5.591779,-5.328885,-1.801321,-3.624394,-3.888804,-1.436832,#NAME?,-1.197862,-2.668368,-3.184464,-6.117574,-4.051695,-5.053752,-5.506878,-3.238076,-1.182009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1782,0,7,-4.410243,-5.855847,-1.073926,-6.008059,-3.980823,-6.041506,-1.220016,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1783,0,7,-4.772542,-2.42364,-2.38947,-4.585445,-6.965735,-3.310599,-0.962203,-0.4290066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1784,0,5,-3.065489,-7.370495,-5.519915,-4.639627,-1.28392,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1785,0,13,-5.804013,-2.665972,-6.264979,-4.30576,-4.877915,-5.51093,-0.8129134,-5.699426,-0.8247216,-4.244306,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1786,0,8,-5.387967,-4.571652,-2.608603,-1.776025,-0.8468565,-2.80527,-8.551271,-1.562996,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1787,0,4,-5.361638,-0.7739857,-6.222031,-4.942755,-2.822364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1788,0,3,-5.269867,-4.740093,-4.216823,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1789,0,24,-3.014365,-5.201218,-3.445896,-4.065624,-1.408327,-4.059327,-4.617688,-3.078722,-1.810443,-5.647336,-1.029384,-5.648712,-5.70113,-5.477369,-3.931847,-1.418236,-5.215285,-3.002697,-1.77581,-0.2839966,-5.870663,-4.51334,-1.782907,-0.7249983,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1790,0,7,-4.332015,-5.771489,-4.078372,-3.049193,-2.62504,-5.902813,-1.149027,-0.80618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1791,0,18,-5.445959,-1.421461,-4.452213,-4.489304,-1.760168,-3.005561,-5.310731,-1.405939,-4.511569,-3.690312,-1.364868,-4.20279,-7.035209,-4.729246,-1.85751,-1.627395,-4.154562,-2.013065,-0.5972003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1792,0,9,-3.568012,-3.979203,-1.474995,-1.64188,-1.421005,-3.30767,-5.242862,-1.791645,-0.8802805,-3.190215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1793,0,8,-2.62365,-1.703618,-2.908919,#NAME?,-4.193543,-4.903872,-4.588817,-1.627634,-0.423602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1794,0,12,-5.060607,-4.349925,-2.504244,-2.325765,-1.433588,-2.119858,-4.756492,-0.8856461,-3.046571,-2.865629,-4.974582,-1.568498,-0.5563025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1795,0,20,-3.478143,-3.39499,-1.546351,-0.9276656,-4.679955,-4.438617,-2.963062,-3.027098,-2.967571,-1.441967,-2.353467,-3.661078,-2.108285,-4.787724,-5.085903,-2.494323,-3.218554,-4.080132,-2.808728,-1.533697,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1796,0,5,-6.527233,-0.9777236,-5.055081,-1.656881,-1,-1.124153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1797,0,5,-5.532478,-2.442813,-3.703687,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1798,0,4,-3.804626,-5.132379,-5.984938,-1.696793,-1.85886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1799,0,13,-3.804626,-5.527452,-4.360388,-3.114697,-0.3357921,-4.506496,-5.977297,-5.679018,-6.074458,-0.370216,-3.032934,-4.236036,-1.06923,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1800,0,7,-3.804626,-5.527452,-1.876279,-2.956784,-4.455527,-5.12106,-1.479401,-0.4149733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1801,0,3,-5.001022,-3.277147,-3.940463,-1.257269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1802,0,10,-5.478143,-5.808629,-4.681787,-5.926024,-0.3362073,-4.365166,-5.603106,-3.180824,-3.280031,-4.13362,-2.812572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1803,0,3,-4.566781,-2.955024,-4.889227,-1.463427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1804,0,5,-4.876083,-5.988341,-3.600711,#NAME?,-2.796102,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1805,0,5,-5.532478,-2.442813,-3.703687,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1806,0,5,-2.636784,-3.49884,-6.750549,-5.663994,-2.46259,-1.674722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1807,0,8,-4.583487,-5.991423,-5.679018,-6.074458,-0.370216,-3.032934,-4.236036,-1.06923,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1808,0,7,-3.804626,-5.527452,-1.876279,-2.956784,-4.455527,-5.12106,-1.479401,-0.4149733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1809,0,14,-2.225141,-3.325553,-4.297925,-0.8775734,-4.410201,-5.034884,-3.888487,-2.94328,-0.5740313,-1.92145,-4.64995,-3.839869,-1.98716,-0.974972,-0.4555261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1810,0,8,-5.336814,-7.753974,-2.643518,-5.001562,-0.6574801,-3.742475,-5.61005,-1.728974,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1811,0,3,-3.501123,-3.756135,-6.139032,-2.451911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1812,0,16,-5.445959,-5.332876,-4.632688,-1.073926,-4.572483,-6.327312,-1.839242,-0.7476568,-4.99823,-4.891569,-1.639534,-3.83111,-0.9287634,-6.277517,-5.531279,-1.00522,-0.4686881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1813,0,8,-4.192413,-5.234958,-0.9882128,-5.064981,-6.124396,-1.731155,-5.068735,-1.1269,-0.2640464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1814,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1815,0,8,-2.791026,-5.695485,-2.427372,-5.870895,-4.93294,-3.686372,-1.048421,-6.618698,-2.224673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1816,0,7,-5.512905,-2.670754,-1.239498,-2.120839,-4.642725,-6.020439,-2.50903,-0.872935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1817,0,9,-6.258925,-4.439231,-1.591452,-6.343499,-2.091404,-0.161368,-2.7194,-7.002836,-1.382467,-0.930927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1818,0,3,-5.550694,-5.567707,-1.142831,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1819,0,14,-2.715695,-5.961197,-6.163095,-0.9708116,-6.330825,-4.06636,-3.62658,-1.035325,-5.203815,-1.982175,-5.106519,-4.280362,-3.383542,-1.896284,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1820,0,16,-4.876083,-3.639942,-3.202399,-3.368423,-2.045513,-2.165139,-6.226857,-7.565294,-0.3617278,-2.332879,-5.03144,-0.7207134,-4.950868,-4.321074,-3.559633,-1.655329,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1821,0,5,-5.512905,-2.671163,-3.595055,-3.765392,-0.6328061,-0.5019448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1822,0,9,-4.90189,-6.44884,-2.788236,-6.509985,-6.620283,-6.553949,-6.09035,-6.62424,-2.726723,-1.640317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1823,0,16,-4.628299,-2.642517,-1.687195,-2.649939,-5.25369,-5.356741,-1.674762,-4.45748,-3.486194,-1.251372,-3.07335,-6.774227,-4.213914,-0.3160031,-3.383849,-0.9683146,-0.4454603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1824,0,3,-5.336814,-4.122341,-0.2255143,-0.035459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1825,0,7,-4.410243,-5.855847,-1.073926,-6.008059,-3.980823,-6.041506,-1.220016,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1826,0,7,-4.772542,-2.42364,-2.38947,-4.585445,-6.965735,-3.310599,-0.962203,-0.4290066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1827,0,5,-3.065489,-7.370495,-5.519915,-4.639627,-1.28392,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1828,0,7,-4.374603,-1.217484,-6.324916,-1.342268,#NAME?,-3.923638,-0.9013593,-0.3503462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1829,0,8,-5.114965,-3.622295,-0.629897,-5.608475,-1.119738,-4.05029,-2.068186,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1830,0,6,-4.90189,-1.41091,-4.229942,-3.90667,-6.088356,-0.9010747,-0.6297314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1831,0,5,-5.637844,-2.333195,-5.864035,-6.62424,-1.276462,-0.5435368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1832,0,17,-3.238747,#NAME?,-4.689344,-2.874306,-4.056682,-4.396671,-3.757125,-3.735911,#NAME?,-4.689344,-0.5298002,-4.564805,-1.845098,-4.54414,-5.939647,-2.622366,-0.5658115,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1833,0,11,-2.715695,-1.89412,-2.392697,-1.371109,-4.382347,-0.9173304,-2.248569,-3.818841,-4.171746,-4.445096,-0.8716755,-0.5138679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1834,0,12,-2.715695,-5.180415,-7.418552,-2.432533,-0.6128892,-4.319332,-4.51813,-3.831482,-0.7667135,-5.8026,-5.740441,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1835,0,10,-3.13938,-4.953151,-3.300821,-3.910923,-1.495795,-1.835433,-2.612835,-2.719591,-2.440494,-5.013929,-2.352802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1836,0,8,-5.086936,-2.439284,-0.2730013,-5.804457,-0.7913249,-3.910663,-2.132667,-0.5642715,-0.2896079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1837,0,10,-5.114965,-3.622295,-2.518941,-1.371109,-4.382347,-0.9173304,-2.248569,-3.818841,-4.171746,-1.079339,-0.5209864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1838,0,7,-2.949325,-1.728947,-3.394038,-4.690596,-3.640443,-4.004835,-1.56431,-0.4694344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1839,0,16,-3.093914,-4.112612,-3.955735,-6.659806,-5.732509,-0.8325964,-4.344347,-2.058905,-6.634746,-1.579282,-0.5658115,-5.218166,-7.071527,-4.004621,-2.645809,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1840,0,8,-7.042348,-2.620523,-1.99802,-5.314822,-1.215996,-0.8548493,-4.116363,-1.011549,-0.7317079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1841,0,18,-2.791026,-5.695485,-2.427372,-1.650132,-4.959095,-6.710475,-3.310599,-2.419761,-1.695744,-4.692605,-6.657633,-0.860338,-2.027837,#NAME?,-2.366728,-5.279712,-4.93294,-0.966715,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1842,0,5,-4.876083,-5.988341,-3.600711,#NAME?,-2.796102,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1843,0,5,-5.532478,-2.442813,-3.703687,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1844,0,5,-2.636784,-3.49884,-6.750549,-5.663994,-2.46259,-1.674722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1845,0,8,-4.583487,-5.991423,-5.679018,-6.074458,-0.370216,-3.032934,-4.236036,-1.06923,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1846,0,7,-3.804626,-5.527452,-1.876279,-2.956784,-4.455527,-5.12106,-1.479401,-0.4149733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1847,0,3,-3.699992,-5.232891,-5.390686,-0.7310027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1848,0,15,-5.512905,-3.009724,-3.892704,-0.3125786,-4.803239,-1.712558,-3.982624,-5.411664,-2.64712,-2.970309,-0.6494846,-5.980548,-1.328867,-1.866702,-1.659135,-0.5101215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1849,0,17,-3.535944,-1.454082,-0.266224,-4.999914,-3.461142,-3.926188,-0.5556167,-4.250154,-3.245847,-0.4414811,-6.660831,-1.336922,-0.1876399,-4.005469,-3.947126,-4.51852,-4.32604,-1.010298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1850,0,3,-3.699992,-4.500258,-5.564758,-0.7310027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1851,0,5,-4.876083,-5.927136,-5.053735,-4.287786,-0.7208841,-3.57708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1852,0,3,-3.699992,-4.747428,-5.496013,-0.7310027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1853,0,7,-2.715695,-5.80327,-1.195986,-4.468672,-2.440873,-6.17957,-1.784538,-0.4868087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1854,0,7,-3.991114,-0.9382151,-5.160233,-2.919414,-0.629897,-5.63628,-1.242439,-0.9852768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1855,0,29,-5.512905,-5.228868,-0.5955775,-1.38895,-2.136289,-0.532717,-2.322736,-5.759132,-1.85848,-6.021773,-1.358081,-1.44281,-4.047135,-2.339693,-1.687232,-5.503237,-3.134434,-0.4507122,-3.395976,-1.291035,-1.664433,-1.130334,-0.4321387,-3.375618,-1.424609,-2.489956,-5.729619,-4.295802,-1.37026,-0.2654293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1856,0,3,-4.495176,-3.320646,-0.6939341,-0.4068164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1857,0,3,-4.929329,-5.375658,-3.5673,-2.155138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1858,0,3,-4.929329,-4.926608,-4.424437,-3.013378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1859,0,9,-7.042348,-4.856226,-1.871238,-2.665801,-6.436148,-6.182573,-6.726501,-6.02233,-1.566062,-1.06923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1860,0,7,-3.274441,-4.193617,-3.562702,-0.9086187,-5.887348,-3.907256,-3.750123,-3.297595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1861,0,3,-5.804013,-6.28716,-0.8237057,-0.4979049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1862,0,10,-5.114965,-4.048531,-3.863225,-1.418918,-3.104477,-0.9287634,-5.288513,-4.017106,-3.559633,-1.655329,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1863,0,7,-4.495176,-3.133663,-5.405366,-1.725047,-4.851419,-3.235162,-5.405366,-3.832045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1864,0,18,-2.791026,-5.695485,-2.427372,-1.650132,-4.959095,-6.710475,-3.310599,-2.419761,-1.695744,-4.692605,-6.657633,-0.860338,-2.027837,#NAME?,-2.366728,-5.279712,-4.93294,-0.966715,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1865,0,16,-5.512905,-4.557134,-2.476654,-4.380559,-0.7224511,-3.329988,-4.111445,-0.6922366,-3.299446,-6.81167,-7.479535,-0.5797836,-2.414645,-1.990611,-5.379314,-1.389525,-0.560495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1866,0,6,-5.804013,-2.292074,-1.637441,-4.751741,-1.984323,-2.510078,-1.493181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1867,0,13,-4.813935,-3.071228,-3.515312,-4.01166,-4.536614,-0.7621061,-2.876487,-4.147086,-5.641667,-1.073489,-5.434627,-5.16764,-1.137055,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1868,0,5,-6.100998,-2.831671,-0.9390169,-4.688015,-6.351034,-2.560446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1869,0,6,-5.478143,-5.808629,-4.83186,-2.889302,-6.224451,-2.818808,-3.241111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1870,0,7,-5.592087,-3.488329,-5.839195,-2.310185,-3.57939,-2.939826,-5.32461,-2.394627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1871,0,8,-6.258925,-3.365124,-2.899973,-0.4118545,-3.886795,-4.848081,-4.24185,-1.28392,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1872,0,7,-3.657084,-3.664844,-1.865603,#NAME?,-5.243498,-5.337843,-3.329773,-2.469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1873,0,22,-5.637844,-1.306866,-1.472956,-1.548874,-6.022937,-1.878246,-4.270407,-2.265722,-1.637441,#NAME?,-1.197862,-5.104644,-1.592755,-2.327285,-3.800899,-1.280754,-1.198046,-2.02333,-5.699787,-1.96586,-6.530552,-1.393913,-0.523432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1874,0,3,-7.042348,-4.713008,-4.759688,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1875,0,14,-5.886802,-5.638889,-0.9667723,-3.704605,-6.598392,-0.9622114,-4.654527,-2.263539,-4.987144,-1.160882,-4.514846,-3.952557,-4.15784,-1.275931,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1876,0,4,-4.374603,-3.834235,-0.3216881,-4.945805,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1877,0,4,-4.215509,-4.317669,-2.731947,-4.646694,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1878,0,4,-4.876083,-3.639942,-4.885235,-4.63254,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1879,0,4,-4.876083,-3.371634,-2.810511,-5.213704,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1880,0,15,-6.100998,-2.453524,-2.588636,-0.9059151,-1.807259,-2.980955,-4.296245,-1.002556,-3.975251,-3.408565,-3.452724,-2.779483,-2.883623,-5.208623,-1.137055,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1881,0,4,-7.042348,-3.805378,-5.594633,-1.119376,-0.6264194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1882,0,10,-2.715695,-4.139023,-1.475477,-3.401607,-3.764669,-4.854792,-2.247135,-2.360484,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1883,0,3,-5.478143,-4.590023,-0.6150455,-0.4071891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1884,0,7,-4.215509,-2.404414,-1.597817,-4.236764,-2.443734,-2.465743,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1885,0,6,-5.976814,-4.719407,-2.853006,-3.732948,-2.741051,-1.661305,-0.2912702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1886,0,3,-4.495176,-5.918941,-2.963942,-0.1978347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1887,0,10,-5.114965,-4.048531,-3.863225,-1.418918,-3.104477,-0.9287634,-5.288513,-4.017106,-3.559633,-1.655329,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1888,0,6,-3.557859,-7.283679,-1.384727,-3.749286,-1.903633,-4.746665,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1889,0,5,-3.568012,-4.211543,-6.681004,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
1890,0,3,-4.215509,-4.179366,-1.06923,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pittcssa
