SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,CorpusName
4756,0,3,-2.715695,-4.561965,-1.275931,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4757,0,11,-3.853306,-2.876681,-5.726731,-5.202483,-3.332701,-4.023952,-5.16791,-3.654478,-1.324497,-1.274927,-0.9683146,-0.4454603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4758,0,10,-2.949325,-1.734276,-2.407975,-4.226877,-1.311226,-3.535917,-3.839462,-5.303729,-5.481509,-1.059058,-0.5752883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4759,0,28,#NAME?,-2.7135,-4.559043,-4.53318,-4.054528,-1.399947,-3.402495,-3.368194,-6.681004,-1.974358,#NAME?,-4.898253,-4.814417,-4.892569,-0.9694159,-2.480381,-4.22817,-1.360551,-4.45478,-1.409803,-4.871727,-2.485719,-4.928097,-2.324502,-6.054052,-0.6983135,-5.424829,-1.085416,-0.2912702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4760,0,3,-5.637844,-5.640485,-1.480813,-0.6833649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4761,0,3,-4.495176,-5.918941,-1.059058,-0.5752883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4762,0,3,-4.003255,-5.47437,-5.638311,-3.747365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4763,0,4,-4.876083,-2.750553,-5.869847,-1.052029,-0.5739589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4764,0,4,-5.532478,-3.226236,-2.970364,-1.493109,-0.4171948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4765,0,3,-7.042348,-6.652839,-4.364627,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4766,0,4,-4.938874,-5.443449,-5.638311,-2.50903,-0.872935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4767,0,11,-3.990026,-2.629897,-4.871727,-1.919589,-5.246558,-0.8668415,-1.425777,-5.005031,-4.924475,-4.892569,-1.164418,-0.4311272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4768,0,21,-3.626885,-4.359499,-3.104778,-6.974839,-2.02428,-6.728941,-1.130334,-6.040245,-1.053423,-6.84291,-1.003091,-6.691268,-1.115698,-7.616922,-3.098035,-1.804735,-6.571901,-0.370216,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4769,0,8,-4.317929,-6.120934,-3.540293,-4.701088,-3.568832,-3.001836,-4.950258,-1.149027,-0.80618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4770,0,9,-5.415995,-1.213663,-5.597118,-0.4308761,-3.559777,-1.118461,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4771,0,9,-3.847012,-4.632569,-3.383542,-5.018272,-3.279648,-0.8059883,-5.044475,-4.786736,-1.534299,-0.5882717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4772,0,5,-5.001022,-3.277147,-6.086223,-3.896643,-1.18089,-0.622718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4773,0,8,-2.949325,-1.886886,-1.334547,-3.986907,-4.63666,-3.53085,-4.016349,-2.131696,-1.197643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4774,0,18,-6.258925,-1.452465,-1.183111,-1.141674,-2.151794,-4.811299,-1.854654,-5.410221,-0.8442861,-5.119493,-0.768167,-5.597118,-0.4308761,-3.559777,-1.118461,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4775,0,9,-3.847012,-4.632569,-3.383542,-5.018272,-3.279648,-0.8059883,-5.044475,-4.786736,-1.534299,-0.5882717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4776,0,5,-5.001022,-3.277147,-6.086223,-3.896643,-1.18089,-0.622718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4777,0,8,-2.949325,-1.886886,-1.334547,-3.986907,-4.63666,-3.53085,-4.016349,-2.131696,-1.197643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4778,0,3,-3.501123,-7.156941,-4.311522,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4779,0,13,-6.258925,-5.487165,-2.454219,-0.5658115,-3.876888,-5.5373,-0.8785416,-2.519604,-4.096268,-5.090438,-3.042606,-3.471375,-0.7086574,-0.5642715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4780,0,18,-2.407906,-0.8068739,-3.0103,-2.366983,-1.546351,-3.49434,-0.8613352,-3.822595,-4.777073,-3.002427,-0.3853509,-2.332437,-2.820983,-1.689087,-2.991759,-3.824953,-3.379621,-1.212492,-0.3709142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4781,0,13,-6.258925,-4.253716,-1.95122,-4.42901,-2.727886,-3.878417,-1.364868,-1.788241,-3.209658,-3.464154,-0.4603317,-3.909114,-1.134601,-0.4181434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4782,0,5,-3.527254,-2.296368,-4.684472,-4.034255,-1.952275,-0.9181671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4783,0,12,-2.715695,-4.139023,-5.214319,-3.53085,-4.016349,-1.692693,-4.997416,-2.803994,-0.7621061,-1.992555,-2.952711,-5.964207,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4784,0,4,-3.881124,-4.731706,-4.125371,-4.441464,-2.590022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4785,0,4,-5.688997,-4.478161,-1.962407,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4786,0,6,-5.415995,-2.180871,-4.108986,#NAME?,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4787,0,8,-3.169497,-1.945469,-3.189205,-1.155715,-6.917373,-2.846461,-6.695039,-1.335792,-0.4886699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4788,0,7,-6.258925,-4.577819,-3.472702,-2.743851,#NAME?,-3.641268,-0.6982938,-0.4387102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4789,0,6,-4.215509,-3.702245,-2.431267,-3.514683,-4.064153,-1.201007,-0.3399481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4790,0,11,-2.715695,-6.74462,-0.8406437,-6.662773,-1.244165,-2.585954,-3.567908,-5.147278,-2.764985,-5.127356,-1.204992,-0.532344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4791,0,8,-5.230359,-3.93418,-3.607327,-1.034899,-3.560591,-2.107624,-1.897069,-1.231957,-0.7476568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4792,0,9,-2.896868,-3.500424,-3.337162,-4.343062,-3.559633,-1.364868,-2.337913,-6.620526,-1.382467,-0.930927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4793,0,3,-5.592087,-5.263607,-1.142831,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4794,0,4,-3.527254,-0.7929906,-3.923579,-4.694092,-3.013378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4795,0,9,-5.114965,-3.256128,-7.818557,-0.7220353,-4.825177,-4.12887,-5.092649,-3.421549,-2.039732,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4796,0,17,-6.258925,-3.265959,-6.264979,-4.59295,-6.234329,-5.707625,-3.075127,-6.264979,-1.089533,-6.84291,-1.130334,-3.38338,-3.607832,-7.042571,-1.64879,-5.081092,-0.8991861,-0.3553877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4797,0,7,-5.886802,-6.176804,-4.582593,-3.242331,-2.625874,-6.356104,-1.143688,-0.5936268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4798,0,10,-2.715695,-4.375281,-5.514458,-3.325231,-4.530168,-2.17585,-0.60206,-5.105739,-2.167245,-1.333497,-0.4621699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4799,0,8,-5.269867,-5.499402,-4.016349,-4.803008,-3.431836,-5.812245,-4.741253,-0.9763366,-0.4268984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4800,0,11,-5.415995,-7.085041,-4.049402,-3.559633,-1.364868,-3.100019,-1.199886,-3.645931,-3.338028,-3.395019,-0.8566467,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4801,0,4,-3.065489,-1.067205,-3.453853,-3.956161,-0.8346568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4802,0,9,-4.401755,-1.236089,-2.364297,-4.090092,-0.6944149,-4.704257,-2.43777,-4.371828,-4.108171,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4803,0,7,-3.478143,-1.287868,-1.933867,-6.217959,-3.118427,-3.235994,-1.677816,-0.4851733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4804,0,8,-4.662668,-2.943573,-3.878745,-4.006032,-2.085703,-3.193762,-2.734594,-1.296738,-0.4284293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4805,0,9,-2.949325,-1.734276,-3.121609,-4.043023,-1.45719,-4.449268,-2.451496,-5.428938,-1.409219,-0.350248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4806,0,8,-2.675791,-0.5926315,-3.361155,-3.167497,-4.065384,-4.835891,-5.657516,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4807,0,7,-4.097932,-2.150681,-5.16166,-4.736989,-4.424437,-5.187915,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4808,0,24,-2.328403,-0.8585079,-2.01964,-2.076698,-0.09691001,-3.635051,-3.126412,-3.441648,-5.36615,-1.299409,-4.502637,-3.953576,-3.359237,-2.040674,-5.843284,-0.9143534,-3.381942,-0.861577,-2.987738,-1.819956,-2.856462,-5.729252,-1.036629,-0.39794,-0.4598949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4809,0,13,-4.003255,-5.47437,-2.853034,-3.574092,-1.422615,-5.97936,-4.599947,-5.854287,-3.815936,-0.8044325,-2.77455,-1.467843,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4810,0,11,-4.415995,-3.090049,-0.2872417,-6.08549,-0.7089185,-5.702542,-0.9154039,-5.515114,-1.735407,-4.757983,-3.905097,-0.1455968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4811,0,4,-1.464192,-5.264282,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4812,0,3,-4.072258,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4813,0,14,-4.317929,-0.5337952,-2.233688,-1.724446,#NAME?,-1.197862,-2.428956,-4.752743,-2.624282,-0.5929573,-3.59909,-3.398119,-3.111442,-0.8327176,-0.4846744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4814,0,13,-6.258925,-5.487165,-2.454219,-0.5658115,-3.876888,-5.5373,-0.8785416,-2.519604,-4.096268,-5.090438,-3.042606,-3.471375,-0.7086574,-0.5642715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4815,0,18,-2.407906,-0.8068739,-3.0103,-2.366983,-1.546351,-3.49434,-0.8613352,-3.822595,-4.777073,-3.002427,-0.3853509,-2.332437,-2.820983,-1.689087,-2.991759,-3.824953,-3.379621,-1.212492,-0.3709142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4816,0,13,-6.258925,-4.253716,-1.95122,-4.42901,-2.727886,-3.878417,-1.364868,-1.788241,-3.209658,-3.464154,-0.4603317,-3.909114,-1.134601,-0.4181434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4817,0,5,-3.527254,-2.296368,-4.684472,-4.034255,-1.952275,-0.9181671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4818,0,12,-2.715695,-4.139023,-5.214319,-3.53085,-4.016349,-1.692693,-4.997416,-2.803994,-0.7621061,-1.992555,-2.952711,-5.964207,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4819,0,8,-5.387967,-1.611259,-2.851597,-2.748212,-2.595185,-1.575163,-5.123863,-1.119376,-0.6264194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4820,0,3,-5.269867,-5.499402,-4.756607,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4821,0,12,-4.512905,-2.121626,-5.025541,-4.545153,-0.8124216,-3.740991,-2.24843,#NAME?,-5.243498,-1.807197,-3.198222,-0.9644723,-2.605952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4822,0,8,-4.558663,-3.569699,-0.2684461,-5.395615,-1.353971,-2.497293,-3.896009,-0.930927,-0.5539613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4823,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4824,0,10,-5.592087,-2.489901,-4.254819,-3.664828,-3.228617,-4.768942,-3.52967,-1.203928,-2.720684,-0.9079973,-0.5374374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4825,0,7,-2.791026,-3.344597,-5.508794,-3.503712,-2.970476,-4.415143,-1.479903,-0.5854607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4826,0,3,-6.258925,-4.141945,-4.81121,-2.253358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4827,0,3,-5.592087,-5.263607,-1.142831,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4828,0,5,-2.328403,-4.333471,-2.451768,-1.269513,-5.123863,-1.231566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4829,0,7,-5.415995,-4.274584,-5.788536,-1.31969,-2.298112,-6.035301,-3.722184,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4830,0,8,-4.618958,-2.880583,-2.582709,-2.511411,-7.69514,-2.591799,-6.857124,-3.413103,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4831,0,8,-3.602192,-5.198499,-4.238995,-4.686395,-5.773299,-4.714805,-5.854287,-3.790323,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4832,0,7,-4.705596,#NAME?,-5.243498,-3.508665,-1.418236,-2.407629,-3.700913,-0.3484547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4833,0,19,-5.415995,-1.213663,-1.195687,-5.286911,-0.8009059,-2.46593,-5.698278,-1.817345,-3.546931,-3.847036,-4.066018,-6.033879,-0.9882128,-2.502053,-3.431507,-2.21113,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4834,0,3,-5.592087,-5.263607,-1.142831,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4835,0,13,-4.867811,-6.25724,-0.9622114,-2.376369,-6.620526,-1.244165,-7.089008,-1.430808,-3.705465,-4.018943,-1.170732,-5.205508,-1.78477,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4836,0,10,-7.50842,-1.433746,-4.090528,-3.09117,-5.46176,-5.356741,-1.674762,-6.600362,-1.625276,-0.932545,-0.5795114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4837,0,23,-5.415995,-1.213663,-1.195687,-5.286911,-0.8009059,-2.46593,-5.698278,-1.817345,-3.546931,-3.847036,-4.066018,-6.033879,-0.9882128,-2.502053,-3.431507,-2.21113,#NAME?,-5.243498,-1.059009,-2.694625,-2.428811,-3.290813,-0.5496719,-0.4068164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4838,0,4,-5.688997,-4.478161,-1.962407,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4839,0,4,-5.249664,-2.725825,-2.183077,-1.010133,-0.1908812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4840,0,4,-5.211875,-3.344245,-1.546351,-1.128318,-0.6425263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4841,0,8,-4.076213,-3.348971,-3.053878,-5.232142,-1.138269,-3.352661,-2.388828,-0.763428,-0.4244689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4842,0,7,-4.114965,-2.754509,-3.256286,-3.054682,-1.083142,-2.275764,-1.003773,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4843,0,23,-3.501123,-4.224113,-0.7476568,-2.059402,-4.298254,-1.45719,-2.070796,-1.419058,-3.440112,-5.689569,-1.958433,-5.90662,-3.79011,-5.114536,-2.043456,-1.042933,-1.717976,-5.276306,-2.351832,-4.07616,-2.833341,-5.750332,-1.119376,-0.6264194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4844,0,8,-3.213507,-3.176114,-1.962335,-0.30103,-1.21146,-3.743022,-2.869484,-3.036385,-0.4801905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4845,0,4,-3.726391,-4.498371,-2.555467,-1.605856,-0.4851733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4846,0,6,-3.657084,-4.085848,-5.592925,-1.317805,-3.580159,-0.5325662,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4847,0,23,-5.415995,-1.213663,-1.195687,-5.286911,-0.8009059,-2.46593,-5.698278,-1.817345,-3.546931,-3.847036,-4.066018,-6.033879,-0.9882128,-2.502053,-3.431507,-2.21113,#NAME?,-5.243498,-1.059009,-2.694625,-2.428811,-3.290813,-0.5496719,-0.4068164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4848,0,4,-5.688997,-4.478161,-1.962407,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4849,0,6,-5.269867,-4.740093,-3.675351,-4.016349,-4.803008,-1.131529,-0.4811801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4850,0,7,-2.949325,-1.728947,-3.90522,-3.434638,-4.202637,-4.145011,-4.575961,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4851,0,9,-2.715695,-4.139023,-1.475477,-4.026839,-3.136339,-6.038034,-3.218899,-2.391007,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4852,0,10,-3.527254,-5.438589,-5.683856,-2.67976,-1.97994,-4.664219,-4.021202,-2.570646,-2.706286,-4.547979,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4853,0,7,-2.677585,-6.263413,-2.902619,-3.678452,-0.05115252,-4.375123,-3.861331,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4854,0,9,-2.949325,-6.894382,-4.273511,-5.891076,-0.9882128,-4.3196,-4.278727,-5.901857,-3.98026,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4855,0,5,-4.813935,-6.211695,-2.886582,-4.462806,-3.716092,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4856,0,8,-2.896868,-3.500424,-4.354303,-4.308035,-1.434081,-1.163758,-1.5574,-3.8933,-0.4717262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4857,0,6,-5.886802,-3.457681,-3.370519,-0.7101542,-4.194972,-4.11329,-0.4393327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4858,0,6,-4.968837,-1.651086,-3.342897,-3.180782,-4.691104,-3.715847,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4859,0,9,-4.772542,-3.488419,-5.219216,-2.800442,-0.5435368,-2.51071,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4860,0,3,-4.495176,-6.244354,-1.280925,-0.4569179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4861,0,29,-2.328403,-0.8585079,-4.355251,-1.126606,-2.262582,-3.260066,-3.35277,-2.258877,-5.956785,-0.9246232,-5.524356,-6.229526,-0.370216,#NAME?,-3.207353,-4.241282,-1.059009,-2.363151,-4.230471,-6.779265,-0.8316928,-2.602311,-5.759132,-4.023629,-4.605243,-1.190899,-3.978136,-2.068186,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4862,0,3,-4.495176,-6.244354,-2.766023,-1.108472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4863,0,8,-2.715695,-5.80327,-1.195986,-2.591675,-3.979117,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4864,0,6,-5.100725,-5.119009,-3.622942,-4.025722,-2.681432,-0.8129134,-0.2649059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
4865,0,6,-4.628299,-1.243639,-3.395406,-4.138174,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
