SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,CorpusName
3166,0,5,-6.258925,-1.036911,-4.15935,-3.09117,-1.14178,-0.4893557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3167,0,10,-2.949325,-2.387489,-1.966783,-3.913462,-4.395132,-3.147767,-3.514773,-5.702331,-5.157767,-1.307169,-0.4024876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3168,0,3,-5.886802,-5.479183,-1.169046,-0.4516741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3169,0,4,-4.495176,-6.332383,-5.267156,-6.051753,-2.5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3170,0,4,-4.269867,-7.37785,-4.611109,-5.926024,-2.370788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3171,0,7,-3.23301,-0.932565,-1.564225,-4.738532,-2.28286,-5.734593,-5.926024,-2.370788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3172,0,5,-2.715695,-3.33819,-0.5200058,-6.691214,-5.199778,-2.125053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3173,0,3,-5.637844,-1.158396,-0.9906948,-1.260734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3174,0,4,-2.914571,-1.279576,-1.772033,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3175,0,3,-3.879437,-2.756397,-3.286099,-2.834097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3176,0,6,-5.886802,-4.566253,-1.397181,-3.836354,-2.741679,-4.512452,-0.5049582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3177,0,14,-5.073573,-2.325912,-3.8349,-3.684162,-4.292892,-0.3933849,-4.210414,-3.418679,-3.648239,-1.405038,-3.50348,-4.183483,-6.578857,-1.031408,-0.5509075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3178,0,4,-5.976814,-1.420269,-3.281868,-4.803113,-2.861908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3179,0,5,-4.103536,-3.027065,-1.06923,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3180,0,9,-2.62365,-1.703618,-2.908919,-1.933297,-1.806707,-3.167497,-2.675236,-4.609526,-1.131529,-0.4811801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3181,0,4,-5.230359,-2.25845,-0.7896999,-0.1249387,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3182,0,13,-5.886802,-1.717891,-2.751534,-1.555099,-4.236413,-0.7988093,-2.237352,-3.68503,-1.511326,-4.655476,-4.881396,-6.597437,-1.428675,-0.5694761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3183,0,15,-2.715695,-4.139023,-1.475477,-4.026839,-4.611326,-2.935104,-7.805111,-0.4021361,-4.648301,-1.07398,-4.628277,-2.99891,-4.814266,-2.957625,-0.9257655,-2.605952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3184,0,6,-2.715695,-4.879385,-2.518255,-6.599286,-3.633265,-6.94849,-2.081812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3185,0,4,-3.616195,-4.915948,-3.245363,-0.9521612,-1.295067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3186,0,9,-4.269867,-5.406657,-1.23976,-3.627066,-2.627738,-5.415781,-4.078584,-3.968558,-2.788346,-0.4369478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3187,0,14,-6.636354,-2.122359,-0.7904912,-3.240146,-3.450921,-4.223617,-3.32555,-0.8259548,-2.999467,-5.715515,-5.134581,-3.171856,-6.125829,-0.9444827,-0.5693362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3188,0,7,-4.003255,-2.309545,-2.058955,-2.740035,-2.01407,-5.545338,-0.7998705,-0.7896999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3189,0,3,-4.269867,-5.864076,-5.952958,-2.125053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3190,0,9,-5.211875,-4.629076,-3.02703,-2.861669,-0.4057654,-4.119925,-4.696285,-2.841286,-4.256807,-3.765093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3191,0,3,-5.688997,-4.478161,-1.962407,-0.3296421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3192,0,3,-7.162324,-5.82901,-3.151829,-3.69963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3193,0,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3194,0,17,-4.968837,-4.171689,-2.94101,-2.687058,-3.882959,-4.001727,-0.8222904,-1.359867,-4.356207,-2.999749,-3.300287,-3.576702,-2.150407,-2.032273,-0.593789,-4.601481,-4.379051,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3195,0,22,-2.357215,-4.725316,-1.929444,-4.187617,-5.675732,-5.125632,-0.4405629,-1.0415,-2.736492,-1.676962,-4.803844,-1.518514,-3.691223,-5.210728,-2.697714,-4.924401,-3.48916,-1.620301,-3.359502,-3.740043,-3.635848,-1.533697,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3196,0,9,-6.258925,-1.499889,-1.44281,-1.195017,-3.374289,-2.538134,-2.362558,-3.349567,-1.896284,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3197,0,5,-2.791026,-1.189337,-4.259415,-3.399668,-2.529932,-0.5537555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3198,0,3,-4.329636,-7.116186,-2.976601,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3199,0,3,-4.374603,-4.04357,-3.117275,-2.812094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3200,0,6,-5.073573,-2.348979,#NAME?,-3.346175,-5.455811,-1.561442,-0.4603317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3201,0,10,-3.249861,-0.2397915,-2.873181,-5.455143,-1.502849,-1.480326,-1.872935,-4.604293,-2.119387,-3.066742,-1.510103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3202,0,17,-2.357215,-4.600377,-5.688339,-2.002286,-4.283552,-2.339903,-3.817197,-0.860338,-1.290302,-2.996281,-1.709078,-2.343807,-2.884447,-2.246717,-2.025015,-5.570039,-1.136014,-0.2935478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3203,0,21,-4.128193,-3.657941,-2.462858,#NAME?,-4.650761,-2.912889,-4.420306,-4.304195,-2.266972,-4.915242,-0.04346569,-1.111203,-0.636,-2.980645,-5.824117,-1.515874,-6.275763,-0.4266115,-4.893178,-5.572481,-0.8249896,-0.3923898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3204,0,8,-5.177113,-2.831991,-8.677454,-1.295359,-4.632724,-2.764617,-5.149588,-1.667703,-4.263317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3205,0,5,-2.715695,-3.904228,-6.585453,-4.871596,-2.719846,-1.879542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3206,0,3,-4.374603,-2.446098,-0.5493537,-0.3631779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3207,0,3,-4.215509,-4.141578,-0.9494009,-0.4522977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3208,0,8,-4.415995,-3.876127,-0.8059883,-4.967412,-1.798809,-2.463442,-2.195154,-0.9989129,-0.51455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3209,0,4,-5.688997,-4.478161,-2.773866,-0.1125295,-0.035459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3210,0,14,-2.357215,-3.778408,-3.090903,-5.478375,-4.291936,-3.490964,-3.686547,-0.8922411,-5.397699,-6.942736,-2.718172,-5.364286,-5.953945,-0.8237057,-0.4979049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3211,0,14,-2.636784,-3.676016,-0.2595574,-4.341371,-2.678607,-4.032033,-3.54016,-3.776918,-6.062523,-0.9882128,-2.703338,-4.513331,-6.431014,-1.119376,-0.6264194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3212,0,12,-4.562703,-5.967882,-4.804121,-6.263636,-5.521349,-1.776242,-1.300497,-0.8896266,-5.900565,-0.6802878,-7.324685,-1.955411,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3213,0,6,-8.677697,-5.181104,-4.367811,-4.576591,-2.830642,-0.8059883,-0.5043954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3214,0,14,-4.609815,-3.029956,-1.972203,-6.679713,-1.18089,-4.417909,-0.827839,-5.026307,-4.773836,-2.182981,-3.575864,-4.737566,-2.552417,-3.157988,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3215,0,6,-3.59865,-4.125968,-4.036347,-3.49333,-3.206058,-0.328867,-0.4086639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3216,0,3,-5.415995,-4.588219,-2.879163,-0.9511624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3217,0,10,-5.073573,-6.363937,-4.609932,-8.057805,-3.668869,-4.132708,-5.099996,-4.338509,-6.419239,-0.8067964,-0.4274335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3218,0,5,-2.715695,-3.561162,-5.313978,-5.187915,-0.1054398,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3219,0,4,-4.103536,-4.90489,-2.364711,-4.405561,-2.988755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3220,0,9,-3.450323,-3.617875,-2.229693,-2.733701,-4.684317,-4.154573,-0.7388616,-5.525991,-1.941651,-1.06923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3221,0,7,-3.23301,-0.932565,-2.360529,-0.9000107,-2.638898,-2.918962,-3.869165,-1.129408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3222,0,9,-6.258925,#NAME?,-3.159547,-3.459783,-0.7323937,-4.249639,-5.726429,-5.817022,-1.845098,-0.4094886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3223,0,8,-5.804013,-2.665972,-5.481556,-6.166569,-0.370216,#NAME?,-5.243498,-4.326986,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3224,0,22,-5.512905,-5.853052,-2.371068,-1.419179,-5.058449,-1.081215,-2.180125,-3.118577,-4.178458,-4.28703,-4.125068,-3.802671,-2.952664,-4.644699,-3.593004,-1.364868,-4.550014,-2.459494,-3.892341,-3.179819,-3.623906,-3.018893,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3225,0,10,-4.002137,-2.16354,-1.874841,-3.525658,-1.364868,-4.528371,-4.309389,-3.048021,-3.977769,-4.712577,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3226,0,7,-4.558663,-2.511104,-0.2066572,-3.79019,-4.797632,-4.582011,-4.756607,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3227,0,4,-5.445959,-3.39155,-4.935991,-2.206029,-0.8059883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3228,0,7,-4.558663,-2.511104,-0.2066572,-3.79019,-4.797632,-4.582011,-4.756607,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3229,0,4,-5.445959,-3.39155,-4.935991,-2.206029,-0.8059883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3230,0,10,-5.688997,-4.939904,-1.77509,-1.801184,-4.403007,-3.889608,-3.561977,-3.866924,-3.872535,-2.012633,-0.509306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3231,0,11,-3.272148,-4.542509,-3.313656,-1.744061,-3.263366,-2.553679,-2.971381,-1.183111,-4.574834,-0.8715357,-1.973128,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3232,0,7,-5.283967,-4.206872,-2.07239,-2.988157,-2.49322,-2.625918,-3.561399,-3.705253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3233,0,10,-5.558716,-4.444372,-4.669689,-0.6103396,-3.566285,-1.326043,-2.322303,-5.936344,-1.847535,-1.594114,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3234,0,10,-3.260659,-4.611477,-2.789407,-2.030344,-2.643809,-3.294951,-0.1511551,-3.506074,-4.983834,-1.102591,-0.3677515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3235,0,13,-3.657084,-3.55904,-5.221322,-2.961579,-3.082039,-4.93264,-5.138578,-5.239571,-3.381336,-0.7314806,-3.673505,-4.627567,-0.8523707,-0.388549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3236,0,6,-5.804013,#NAME?,-2.366728,-5.364286,-6.833906,-0.6943743,-0.5102898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3237,0,18,-5.114965,-4.501976,-2.12178,-2.243485,-2.9237,-1.587069,-2.476793,-0.9108882,-2.599138,-3.209658,-1.157677,-3.242253,-5.689569,-1.958433,-3.400505,-3.236059,-4.183248,-0.9741421,-0.5374374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3238,0,16,-3.052509,-4.438108,-3.217986,-2.593227,-4.700452,-5.008717,-5.630235,-1.072705,-4.125231,-5.384884,-3.421151,-4.260721,-1.03848,-6.197894,-2.609237,-1.533697,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3239,0,7,-2.715695,-4.139023,-1.475477,-4.398068,-4.148471,-6.848273,-0.8296959,-0.9269875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3240,0,7,-5.001022,-3.356774,-2.941475,-2.02703,-3.999884,-1.368257,-1.839421,-0.4174642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3241,0,13,-5.804013,-0.9335047,-3.944503,-4.199331,-5.850079,-0.370216,-4.630474,-2.331374,-1.288915,-2.77009,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3242,0,6,-4.495176,-3.669101,-0.523432,-1.887929,-5.050296,-6.166569,-2.958514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3243,0,22,-5.415995,-3.491162,-6.150042,-0.9867338,-3.761057,-1.640911,-5.376678,-3.445155,-1.110317,-2.843201,-3.249596,-2.434245,-4.295163,-1.031559,-5.553364,-2.998735,-2.160222,-1.964278,-3.193106,-2.67537,-5.26892,-1.236951,-0.5496719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3244,0,9,-3.119623,-5.047544,-1.061551,-6.124972,-2.743459,-3.042948,-2.380663,-0.9980214,-1.308209,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3245,0,7,-5.512905,-2.919713,-3.381615,-0.9797242,-5.285311,-0.9595714,-0.8566467,-0.5663444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3246,0,6,-5.114965,-1.504958,-4.79642,-4.738206,-4.600833,-4.215259,-1.035246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3247,0,3,-4.562703,-3.354483,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3248,0,12,-4.785907,-4.65252,-0.8129134,-3.605129,-6.301592,-2.149219,-2.336283,-4.634317,-1.139266,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3249,0,19,-4.255627,-2.899553,-4.635282,-2.726458,-6.264979,-0.7628116,-5.87194,-0.729177,-2.769005,-3.160048,-1.879311,-0.9052683,-6.54336,-1.136041,-4.432285,-1.490661,-3.842763,-7.100653,-3.633265,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3250,0,16,-6.258925,-7.269283,-2.467295,#NAME?,-1.197862,-5.043272,-4.524062,-4.007424,-1.804378,-3.717859,-4.656478,-4.758335,-2.07225,-1.328867,-4.415633,-1.924707,-0.6232493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3251,0,5,-2.715695,-5.148231,-1.225459,-4.335355,-5.431743,-1.19898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3252,0,8,-3.830159,-3.33811,-1.203928,-5.00069,-5.732909,-3.79011,-4.599422,-1.059693,-1.077839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3253,0,6,-4.366777,-1.946023,-3.644693,-5.669188,-5.54895,-0.6328061,-0.5019448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3254,0,7,-4.562703,-3.596839,-3.551611,-1.928504,-6.917373,-2.846461,-1.413313,-0.3907576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3255,0,6,-5.177113,-3.081868,-0.4977793,#NAME?,-5.243498,-4.326986,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3256,0,11,-4.410243,-3.529757,-4.7358,-1.967381,-4.513504,-1.895505,-3.780003,-2.769776,-0.9709482,-1.260687,-0.5228963,-0.4625835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3257,0,3,-3.535944,-4.973414,-1.407561,-0.6575773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3258,0,3,-4.366777,-3.99397,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3259,0,3,-4.366777,-3.99397,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3260,0,5,-4.192413,-5.234958,-4.877915,-5.51093,-4.614175,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3261,0,3,#NAME?,-5.243498,-4.326986,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3262,0,4,-5.637844,-1.158396,-6.844753,-2.350119,-1.658638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3263,0,21,-4.41311,-6.350174,-6.009274,-0.7833342,-2.400749,-2.297915,-1.534312,-3.112528,-3.336513,-0.523432,-3.799604,-1.189004,-0.6224129,-2.439135,-4.206208,-3.910365,-5.874603,-6.000039,-1.254541,-4.598541,-0.9785694,-0.350248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3264,0,10,-5.637844,-2.333195,-5.864035,-0.9058889,-5.668627,-0.5183236,-4.997145,-0.30103,-5.285302,-1.346128,-0.6238034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3265,0,8,-4.366777,-4.6344,-6.778114,-5.150262,-3.959598,-0.7609957,-3.677364,-0.1249387,-1.070551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3266,0,3,-4.785907,-5.274122,-4.529931,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3267,0,14,-6.636354,-2.122359,-0.7904912,-5.648109,-4.271675,-1.864173,-1.408664,-6.612461,-1.216241,-2.084432,-2.707854,-3.174585,-2.959271,-1.834715,-0.4466268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3268,0,3,-3.501123,-5.878493,-6.904889,-1.96453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3269,0,6,-5.512905,-3.560552,-4.177157,-4.94274,-4.865352,-0.6328061,-0.5019448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3270,0,6,-5.512905,-6.181467,-0.8922411,-6.307522,-6.278605,-1.130334,-0.5383909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3271,0,7,-5.001022,-1.834626,-4.887506,-3.033564,-4.143443,-4.56888,-1.288533,-0.3757059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3272,0,10,-5.269867,-5.499402,-0.6587775,-2.965962,-2.043855,-3.930949,-0.6896648,-3.105246,-5.040694,-4.600833,-2.861908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3273,0,8,-4.836212,-4.753165,-4.591899,-2.577892,-3.499864,-5.919827,-6.547901,-1.335792,-0.4886699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3274,0,3,-5.445959,-2.439656,-5.10216,-2.287829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3275,0,4,-4.255627,-4.906775,-2.54931,-5.660635,-3.832045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3276,0,17,-2.715695,-4.139023,-1.475477,-4.026839,-6.537829,-1.976469,-1.691816,-2.005954,-1.994982,-5.549428,-2.092545,-2.172306,-1.988113,-3.200266,-1.690522,-4.1524,-0.7016703,-0.5019448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3277,0,21,-2.949325,-1.728947,-1.733358,-4.028682,-3.301918,-3.59586,-3.748042,-7.548633,-1.074923,-2.525412,-4.136942,-4.011968,-4.592123,-2.801954,-0.3461084,-1.847827,-3.289711,-6.261245,-3.470107,-5.033401,-1.119376,-0.6264194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
3278,0,8,-3.000799,-2.549895,-6.36849,-5.164757,-3.607059,-2.801954,-4.719865,-4.50893,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psucssa
