SentenceID,NumberOfWords,AverageSurprisalWithPunct,CorpusName
1847,3,4.774522999999999,pittcssa
1848,15,3.0493441466666673,pittcssa
1849,17,3.007008276470589,pittcssa
1850,3,4.588336000000001,pittcssa
1851,5,4.17312482,pittcssa
1852,3,4.647811,pittcssa
1853,7,3.5126577142857145,pittcssa
1854,7,2.9310845857142858,pittcssa
1855,29,2.686915255172414,pittcssa
1856,3,2.8365853666666667,pittcssa
1857,3,4.624095666666666,pittcssa
1858,3,4.760124666666667,pittcssa
1859,9,4.818802999999999,pittcssa
1860,7,3.6405865285714283,pittcssa
1861,3,4.304959566666667,pittcssa
1862,10,3.2999460399999996,pittcssa
1863,7,4.0358855714285715,pittcssa
1865,16,3.44549389375,pittcssa
1866,6,3.163278333333333,pittcssa
1867,13,3.5529927769230767,pittcssa
1868,5,4.182146980000001,pittcssa
1869,6,4.675198833333334,pittcssa
1870,7,4.1533745714285715,pittcssa
1871,8,3.3995653124999996,pittcssa
1874,3,5.505014666666667,pittcssa
1875,14,3.623209835714286,pittcssa
1876,4,3.369082775,pittcssa
1877,4,3.97795475,pittcssa
1878,4,4.50845,pittcssa
1879,4,4.067983,pittcssa
1880,15,2.9987608066666662,pittcssa
1881,4,4.39043375,pittcssa
1883,3,3.561070500000001,pittcssa
1884,7,2.517036214285714,pittcssa
1885,6,3.6140885,pittcssa
1886,3,4.459353,pittcssa
1887,10,3.2999460399999996,pittcssa
1888,6,3.7709748333333333,pittcssa
1890,3,3.154701666666666,pittcssa
1891,4,3.7756755,pittcssa
1892,15,3.397556006666667,pittcssa
1893,9,3.704512666666668,pittcssa
1894,5,4.373658000000001,pittcssa
1895,3,4.043188333333334,pittcssa
1896,3,2.8365853666666667,pittcssa
1899,6,5.067940833333333,pittcssa
1901,6,5.067940833333333,pittcssa
1902,17,3.844326352941176,pittcssa
1903,3,4.236785666666667,pittcssa
1904,4,3.034722625,pittcssa
1905,5,3.5981787999999995,pittcssa
1906,3,4.0728773333333335,pittcssa
1907,9,2.994607,pittcssa
1908,19,2.628677184210526,pittcssa
1909,3,3.154701666666666,pittcssa
1910,19,3.5514073842105263,pittcssa
1911,6,4.793046166666666,pittcssa
1912,3,3.361955333333333,pittcssa
1913,10,3.4113986499999998,pittcssa
1914,4,4.7519835,pittcssa
1915,6,4.675198833333334,pittcssa
1916,16,3.9456301874999995,pittcssa
1917,10,4.6975933,pittcssa
1918,30,3.6271222,pittcssa
1919,4,4.5514485,pittcssa
1920,14,4.004348078571429,pittcssa
1922,9,3.448697222222222,pittcssa
1923,15,3.2174637533333326,pittcssa
1924,28,3.1777845357142858,pittcssa
1925,5,3.3183022,pittcssa
1926,7,3.9863651428571427,pittcssa
1927,10,4.5897634,pittcssa
1928,3,3.7609176666666673,pittcssa
1929,6,3.177062,pittcssa
1930,4,5.113264000000001,pittcssa
1931,4,3.60890025,pittcssa
1932,6,4.291872,pittcssa
1933,4,4.6580055,pittcssa
1934,4,3.6019620000000003,pittcssa
1935,10,4.2737294,pittcssa
1937,6,3.57314045,pittcssa
1938,5,4.3471551999999996,pittcssa
1939,3,2.5509622333333333,pittcssa
1941,5,4.373658000000001,pittcssa
1942,9,5.473832888888889,pittcssa
1943,7,3.7079241571428576,pittcssa
1944,16,3.2386154187500003,pittcssa
1945,3,3.2282230999999997,pittcssa
1947,3,3.154701666666666,pittcssa
1948,4,3.7756755,pittcssa
1949,18,3.6020975,pittcssa
1950,10,2.63847216,pittcssa
1951,4,4.1126267499999996,pittcssa
1952,16,3.44549389375,pittcssa
1953,11,3.7071173,pittcssa
1954,5,3.3807806,pittcssa
1955,5,4.373658000000001,pittcssa
1956,4,3.99137825,pittcssa
1957,29,2.686915255172414,pittcssa
1958,5,3.6525466,pittcssa
1961,3,4.464415666666667,pittcssa
1962,3,4.060432333333334,pittcssa
1964,21,3.066462204761905,pittcssa
1965,7,4.084345714285715,pittcssa
1966,19,2.8455881263157896,pittcssa
1967,17,2.949462741176471,pittcssa
1968,5,4.7466188,pittcssa
1970,14,2.859468542857143,pittcssa
1971,6,3.4134805,pittcssa
1973,13,3.3766433153846154,pittcssa
1974,17,3.3262379235294124,pittcssa
1975,5,3.8687743999999995,pittcssa
1980,3,3.3332836666666665,pittcssa
1981,3,4.236785666666667,pittcssa
1982,4,3.408034125,pittcssa
1983,5,4.7133054,pittcssa
1984,27,3.391364062962963,pittcssa
1985,7,4.433483142857143,pittcssa
1986,6,3.9545663333333336,pittcssa
1987,5,4.6389832,pittcssa
1988,3,5.056770666666667,pittcssa
1989,6,4.051857833333334,pittcssa
1990,7,3.306847285714285,pittcssa
1992,25,3.20522988,pittcssa
1993,9,3.677753188888889,pittcssa
1994,6,3.0659181500000003,pittcssa
1997,4,3.65235425,pittcssa
2001,8,3.3083380874999997,pittcssa
2002,11,1.9726397636363635,pittcssa
2003,4,3.7756755,pittcssa
2004,10,2.99645959,pittcssa
2005,3,4.304959566666667,pittcssa
2006,13,3.2126766153846154,pittcssa
2007,5,4.084497600000001,pittcssa
2008,11,2.061997372727273,pittcssa
2009,4,3.030064825,pittcssa
2010,5,4.439851000000001,pittcssa
2011,25,3.20522988,pittcssa
2012,9,3.677753188888889,pittcssa
2013,6,3.0659181500000003,pittcssa
2014,7,2.5149410142857143,pittcssa
2015,4,3.0650345,pittcssa
2016,5,3.9191292000000004,pittcssa
2017,12,2.4676838166666673,pittcssa
2018,5,3.7646706199999995,pittcssa
2019,4,5.685363499999999,pittcssa
2020,16,3.3117197687500006,pittcssa
2021,3,4.043188333333334,pittcssa
2022,11,2.8760881818181816,pittcssa
2023,3,2.9676003000000004,pittcssa
2024,3,5.602487333333333,pittcssa
2025,9,4.116755333333334,pittcssa
2026,6,3.9204645,pittcssa
2027,9,3.031615511111111,pittcssa
2028,5,3.8087744,pittcssa
2029,3,3.5101193333333334,pittcssa
2031,3,3.5429390000000005,pittcssa
2032,15,3.4537626399999986,pittcssa
2033,10,3.3697709099999997,pittcssa
2035,5,3.9564193000000003,pittcssa
2036,3,2.6807976666666664,pittcssa
2039,3,3.914776,pittcssa
2040,4,3.5630139999999995,pittcssa
2041,6,4.184530166666666,pittcssa
2042,7,3.0911805285714284,pittcssa
2043,23,3.1592975956521734,pittcssa
2044,14,3.356544535714286,pittcssa
2045,7,4.566280171428571,pittcssa
2046,4,3.6772844499999997,pittcssa
2048,10,3.6314685600000005,pittcssa
2050,4,5.303402,pittcssa
2051,3,5.135602333333334,pittcssa
2052,3,4.043188333333334,pittcssa
2053,15,2.9987608066666662,pittcssa
2054,18,3.2553877055555556,pittcssa
2055,19,2.918757152631579,pittcssa
2056,7,4.061401142857142,pittcssa
2057,7,3.4347578142857143,pittcssa
2058,7,2.836672157142857,pittcssa
2059,11,3.2980581909090905,pittcssa
2060,3,4.236785666666667,pittcssa
2061,4,3.034722625,pittcssa
2062,5,3.5981787999999995,pittcssa
2063,10,3.5136483500000004,pittcssa
2064,9,3.6344576666666666,pittcssa
2065,7,4.351528,pittcssa
2066,31,2.9731596225806447,pittcssa
2067,11,3.2831322727272725,pittcssa
2068,9,2.8966656111111115,pittcssa
2069,3,4.727289,pittcssa
2070,6,4.535793666666667,pittcssa
2071,6,4.535793666666667,pittcssa
2072,9,4.190954777777778,pittcssa
2073,15,2.650689273333333,pittcssa
2074,11,3.214120872727273,pittcssa
2075,6,3.57314045,pittcssa
2076,5,4.3471551999999996,pittcssa
2077,4,3.7109805,pittcssa
2078,4,3.490144975,pittcssa
2079,4,3.93336925,pittcssa
2080,4,4.78353875,pittcssa
2082,4,3.6537295,pittcssa
2083,3,4.043188333333334,pittcssa
2084,7,3.4110414285714286,pittcssa
2085,9,3.9095204444444445,pittcssa
2086,11,3.8836080909090906,pittcssa
2087,38,2.758277828947369,pittcssa
2088,6,4.535793666666667,pittcssa
2089,10,3.6314685600000005,pittcssa
2090,32,3.232742703125,pittcssa
2091,8,2.1863495,pittcssa
2093,15,3.2113201200000003,pittcssa
2094,6,2.5189844333333333,pittcssa
2095,20,2.9380008550000007,pittcssa
2096,12,2.2960098249999996,pittcssa
2097,13,3.3766433153846154,pittcssa
2098,7,2.832276985714285,pittcssa
2100,7,2.8610575999999996,pittcssa
2101,17,2.587765911764706,pittcssa
2103,15,3.1990522266666668,pittcssa
2104,4,4.36071675,pittcssa
2106,14,2.6673860785714285,pittcssa
2107,3,4.043188333333334,pittcssa
2108,6,4.3377645000000005,pittcssa
2109,9,3.5365229111111116,pittcssa
2110,6,3.8475430999999998,pittcssa
2112,4,4.04196975,pittcssa
2113,4,4.000005,pittcssa
2114,3,4.603721,pittcssa
2115,10,2.14038196,pittcssa
2116,3,4.173676666666666,pittcssa
2119,14,4.165829571428572,pittcssa
2120,15,2.650689273333333,pittcssa
2123,6,4.365283499999999,pittcssa
2124,12,3.356987683333333,pittcssa
2125,4,2.6511376650000003,pittcssa
2126,10,3.7767592899999998,pittcssa
2127,5,3.6673630000000004,pittcssa
2128,5,3.6278385999999996,pittcssa
2130,9,3.009799288888889,pittcssa
2131,5,4.8707416,pittcssa
2132,11,3.7324475727272723,pittcssa
2133,11,3.7324475727272723,pittcssa
2134,4,3.874854625,pittcssa
2135,4,2.95182275,pittcssa
2136,10,3.3004006599999998,pittcssa
2137,4,4.606988250000001,pittcssa
2138,3,5.056770666666667,pittcssa
2140,12,3.8240939583333327,pittcssa
2143,7,3.6517564285714283,pittcssa
2145,5,3.2085782000000003,pittcssa
2146,8,3.2867676000000006,pittcssa
2147,7,3.175804714285715,pittcssa
2148,4,4.247954999999999,pittcssa
2149,3,4.326844,pittcssa
2150,3,5.278179333333333,pittcssa
2151,5,4.7466188,pittcssa
2153,5,3.2085782000000003,pittcssa
2155,5,3.2085782000000003,pittcssa
2156,3,4.236785666666667,pittcssa
2157,4,3.408034125,pittcssa
2158,5,4.7133054,pittcssa
2159,27,3.391364062962963,pittcssa
2160,16,3.239114350000001,pittcssa
2161,3,4.018301666666667,pittcssa
2162,3,3.9937163333333334,pittcssa
2163,7,3.7172372857142855,pittcssa
2164,7,3.5473087142857147,pittcssa
2165,3,4.680515333333333,pittcssa
2167,26,3.4805751153846147,pittcssa
2168,3,3.3798676666666663,pittcssa
2169,7,3.4110414285714286,pittcssa
2170,9,3.9095204444444445,pittcssa
2171,11,3.8836080909090906,pittcssa
2172,9,3.2585317666666667,pittcssa
2175,25,3.171193464,pittcssa
2176,7,4.671229285714285,pittcssa
2177,8,3.4130814999999997,pittcssa
2178,19,3.3852666789473687,pittcssa
2179,14,3.519752785714285,pittcssa
2180,8,3.3484971375,pittcssa
2181,7,2.877640528571429,pittcssa
2182,10,3.5816795,pittcssa
2184,5,3.7926381399999998,pittcssa
2185,3,3.403641,pittcssa
2186,21,3.520009642857142,pittcssa
2187,12,2.5256010749999995,pittcssa
2188,13,3.3766433153846154,pittcssa
2189,6,2.8746388166666663,pittcssa
2191,16,3.239114350000001,pittcssa
2192,3,4.018301666666667,pittcssa
2193,3,3.9937163333333334,pittcssa
2194,7,3.7172372857142855,pittcssa
2195,7,3.5473087142857147,pittcssa
2196,9,4.760382177777778,pittcssa
2197,4,3.83155445,pittcssa
2198,4,6.26577275,pittcssa
2199,3,3.3798676666666663,pittcssa
2200,25,3.20522988,pittcssa
2201,9,3.677753188888889,pittcssa
2202,6,3.0659181500000003,pittcssa
2205,9,2.8241957444444443,pittcssa
2206,11,3.0439013545454547,pittcssa
2208,9,3.7347677777777784,pittcssa
2209,5,4.0161891999999995,pittcssa
2210,9,3.685592855555555,pittcssa
2211,13,3.2113302692307695,pittcssa
2212,14,2.7249706857142857,pittcssa
2213,6,2.9292168333333333,pittcssa
2214,11,2.7225604090909097,pittcssa
2215,14,3.189876292857143,pittcssa
2216,9,2.8241957444444443,pittcssa
2217,11,3.0439013545454547,pittcssa
2220,9,2.2419675,pittcssa
2221,19,3.6769329578947363,pittcssa
2222,8,3.2302303125,pittcssa
2223,14,2.7249706857142857,pittcssa
2224,10,3.9543486000000003,pittcssa
2225,6,3.1101553333333336,pittcssa
2226,7,2.5149410142857143,pittcssa
2228,13,3.1522295,pittcssa
2229,10,2.7577127100000003,pittcssa
2230,16,2.7505123787500003,pittcssa
2231,9,4.218949311111111,pittcssa
2232,8,5.7521678750000005,pittcssa
2233,9,4.206684098888889,pittcssa
2234,25,3.20522988,pittcssa
2235,9,3.677753188888889,pittcssa
2236,6,3.0659181500000003,pittcssa
2237,9,3.2585317666666667,pittcssa
2238,4,4.16104375,pittcssa
2239,12,3.2793575833333333,pittcssa
2240,7,3.3767482857142856,pittcssa
2242,18,3.8963150000000004,pittcssa
2243,9,3.2585317666666667,pittcssa
2245,7,3.3575720428571434,pittcssa
2246,8,3.85477655,pittcssa
2248,5,3.691652,pittcssa
2249,6,4.349696166666667,pittcssa
2250,9,2.8241957444444443,pittcssa
2251,11,3.0439013545454547,pittcssa
2252,4,5.685363499999999,pittcssa
2253,16,3.3117197687500006,pittcssa
2254,3,4.043188333333334,pittcssa
2256,4,3.122194525,pittcssa
2257,6,4.369282666666667,pittcssa
2258,8,3.7997738749999996,pittcssa
2259,6,3.57314045,pittcssa
2260,5,4.3471551999999996,pittcssa
2261,8,3.85477655,pittcssa
2262,11,3.248261727272727,pittcssa
2263,5,4.2337054,pittcssa
2264,6,3.1101553333333336,pittcssa
2265,7,2.5149410142857143,pittcssa
2266,5,3.715326,pittcssa
2267,15,3.5492377866666667,pittcssa
2268,4,2.6054085249999996,pittcssa
2269,5,4.1230216,pittcssa
2270,13,3.979966,pittcssa
2271,9,2.8241957444444443,pittcssa
2272,11,3.0439013545454547,pittcssa
2273,4,5.685363499999999,pittcssa
2274,16,3.3117197687500006,pittcssa
2275,3,4.043188333333334,pittcssa
2276,3,4.289581666666667,pittcssa
2277,3,4.043188333333334,pittcssa
2278,3,4.304959566666667,pittcssa
2279,3,4.521479666666667,pittcssa
2280,10,2.92433342,pittcssa
2281,12,2.74215145,pittcssa
2282,9,2.4403791333333333,pittcssa
2284,12,2.74215145,pittcssa
2285,9,2.4403791333333333,pittcssa
2286,15,2.650689273333333,pittcssa
2289,9,3.448697222222222,pittcssa
2290,15,3.2174637533333326,pittcssa
2291,28,3.1777845357142858,pittcssa
2292,5,3.3183022,pittcssa
2293,7,3.9863651428571427,pittcssa
2294,10,4.5897634,pittcssa
2295,3,3.7609176666666673,pittcssa
2296,6,3.177062,pittcssa
2297,4,5.113264000000001,pittcssa
2298,4,3.60890025,pittcssa
2300,6,4.291872,pittcssa
2301,3,6.622438666666667,pittcssa
2302,9,4.143717098888889,pittcssa
2304,4,3.4004846,pittcssa
2306,19,3.586572826315789,pittcssa
2307,8,4.1736233625,pittcssa
2309,7,4.816383142857143,pittcssa
2311,15,3.749298973333333,pittcssa
2312,4,3.637475775,pittcssa
2313,10,3.04963719,pittcssa
2314,4,3.5312600000000005,pittcssa
2316,7,2.9579288142857143,pittcssa
2317,4,4.26222325,pittcssa
2319,12,2.74215145,pittcssa
2320,9,2.4403791333333333,pittcssa
2321,3,2.6913399000000005,pittcssa
2323,9,2.8241957444444443,pittcssa
2324,11,3.0439013545454547,pittcssa
2325,3,4.804547666666666,pittcssa
2327,10,3.7270425699999996,pittcssa
2328,3,5.065774,pittcssa
2329,22,3.149049054545455,pittcssa
2330,4,6.3109225,pittcssa
2331,3,5.235525333333333,pittcssa
2332,3,4.207458666666667,pittcssa
2333,3,4.832938333333334,pittcssa
2335,5,3.3572776000000006,pittcssa
2337,13,3.3697128769230766,pittcssa
2338,3,4.385848666666667,pittcssa
2339,3,4.589104666666667,pittcssa
2340,4,4.454801,pittcssa
2341,7,3.876420285714285,pittcssa
2342,5,3.3208583999999997,pittcssa
2343,9,4.121565333333334,pittcssa
2344,13,3.1904229076923083,pittcssa
2345,10,4.2061655799999995,pittcssa
2346,14,3.2753245071428565,pittcssa
2348,6,4.0899715,pittcssa
2349,13,4.442629692307692,pittcssa
2350,5,4.006651799999999,pittcssa
2351,5,3.7831919999999997,pittcssa
2352,3,4.145495,pittcssa
2353,11,3.743158054545455,pittcssa
2354,5,3.9036563200000005,pittcssa
2355,4,4.1183255,pittcssa
2356,16,3.0627948375,pittcssa
2357,6,3.1349384,pittcssa
2358,10,3.36637633,pittcssa
2359,5,4.144031,pittcssa
2360,3,3.617783333333333,pittcssa
2361,4,4.1019375,pittcssa
2362,7,4.213657714285714,pittcssa
2363,8,3.8982842500000006,pittcssa
2364,7,4.378685285714285,pittcssa
2366,5,4.0239997999999995,pittcssa
2367,19,3.2919302,pittcssa
2368,4,4.18838625,pittcssa
2370,14,2.859468542857143,pittcssa
2371,4,4.2532725,pittcssa
2372,5,3.64238304,pittcssa
2374,10,4.479115,pittcssa
2375,3,3.7853030000000003,pittcssa
2376,4,4.1305308,pittcssa
2377,3,4.521503,pittcssa
2378,3,4.043188333333334,pittcssa
2379,12,2.504588466666666,pittcssa
2380,10,2.0578872900000005,pittcssa
2384,3,4.9285206666666665,pittcssa
2385,3,3.9795499999999997,pittcssa
2386,14,3.7658989714285718,pittcssa
2387,4,2.9422507500000004,pittcssa
2388,16,3.5014571375,pittcssa
2390,3,4.9044479999999995,pittcssa
2391,3,4.9044479999999995,pittcssa
2392,15,2.650689273333333,pittcssa
2394,7,4.090702442857142,pittcssa
2395,7,3.694659714285714,pittcssa
2396,3,3.856175,pittcssa
2397,3,3.9744616666666666,pittcssa
2398,10,2.92433342,pittcssa
2399,14,3.143642185714285,pittcssa
2400,5,3.715326,pittcssa
2401,12,3.4667327083333332,pittcssa
2403,7,4.816383142857143,pittcssa
2406,10,3.1529419899999995,pittcssa
2407,9,2.8241957444444443,pittcssa
2408,11,3.0439013545454547,pittcssa
2409,7,3.1628585714285715,pittcssa
2410,7,3.876420285714285,pittcssa
2411,5,3.3208583999999997,pittcssa
2412,9,4.121565333333334,pittcssa
2413,7,3.876420285714285,pittcssa
2414,5,3.3208583999999997,pittcssa
2415,9,4.121565333333334,pittcssa
2416,8,3.7324455,pittcssa
2417,7,4.578898999999999,pittcssa
2418,4,3.8778397499999997,pittcssa
2419,3,4.23078,pittcssa
2421,8,3.85477655,pittcssa
2422,3,4.617247,pittcssa
2423,4,2.102813725,pittcssa
2424,6,4.565766333333333,pittcssa
2425,4,4.1572872499999995,pittcssa
2426,7,3.3787268571428575,pittcssa
2427,11,4.382222818181819,pittcssa
2428,7,5.132208428571429,pittcssa
2430,22,2.978834359090909,pittcssa
2431,8,4.137877100000001,pittcssa
2432,3,2.6807976666666664,pittcssa
2436,3,3.914776,pittcssa
2437,4,3.5630139999999995,pittcssa
2438,3,5.340211333333333,pittcssa
2440,14,3.402031642857143,pittcssa
2443,16,3.2327573750000003,pittcssa
2444,7,4.312118142857143,pittcssa
2445,8,4.2509193750000005,pittcssa
2446,3,2.5956449333333333,pittcssa
2447,6,3.7542326666666668,pittcssa
2449,14,3.5024950428571424,pittcssa
2450,12,3.575239441666667,pittcssa
2451,4,3.9747720000000006,pittcssa
2452,6,3.713483666666667,pittcssa
2453,41,3.1553841658536586,pittcssa
2454,13,3.979966,pittcssa
2455,5,3.715326,pittcssa
2456,5,3.7253305400000003,pittcssa
2457,6,3.1101553333333336,pittcssa
2458,7,2.5149410142857143,pittcssa
2459,6,3.212230499999999,pittcssa
2460,3,3.856175,pittcssa
2461,30,2.6175896633333333,pittcssa
2462,15,2.650689273333333,pittcssa
2464,22,3.1787810090909088,pittcssa
2465,3,5.340211333333333,pittcssa
2466,3,5.038645333333333,pittcssa
2467,9,2.8241957444444443,pittcssa
2468,11,3.0439013545454547,pittcssa
2469,9,3.5463497666666672,pittcssa
2472,7,2.3552030571428575,pittcssa
2473,4,3.5323007250000003,pittcssa
2474,10,4.0984824699999995,pittcssa
2475,4,5.685363499999999,pittcssa
2476,16,3.3117197687500006,pittcssa
2477,3,4.043188333333334,pittcssa
2479,15,3.3799722933333336,pittcssa
2480,23,3.5254227956521733,pittcssa
2481,10,2.8232264000000002,pittcssa
2482,7,4.225230828571428,pittcssa
2483,14,3.3247958500000006,pittcssa
2484,3,3.4430573333333334,pittcssa
2485,11,2.7749720090909094,pittcssa
2486,3,3.6271583333333335,pittcssa
2488,3,3.8675956666666664,pittcssa
2489,3,2.4942530333333335,pittcssa
2490,3,5.416509666666666,pittcssa
2491,8,2.8928933375,pittcssa
2493,4,4.27421475,pittcssa
2494,16,2.67457628125,pittcssa
2495,12,3.4095919083333333,pittcssa
2497,7,3.2374137000000003,pittcssa
2498,6,4.0993208333333335,pittcssa
2499,3,5.046545000000001,pittcssa
2500,10,3.34746656,pittcssa
2502,4,4.512326,pittcssa
2503,7,4.269475428571428,pittcssa
2504,3,4.853539666666667,pittcssa
2506,4,3.92062925,pittcssa
2507,4,5.22523625,pittcssa
2508,9,2.9347793555555555,pittcssa
2509,8,2.8517200625,pittcssa
2510,3,3.854484333333333,pittcssa
2511,5,3.2449236,pittcssa
2512,16,3.30896564375,pittcssa
2513,3,4.325337666666667,pittcssa
2515,25,2.9475441159999995,pittcssa
2516,7,3.797151714285714,pittcssa
2517,3,3.5101193333333334,pittcssa
2519,5,3.12022646,pittcssa
2520,3,2.6807976666666664,pittcssa
2522,3,3.914776,pittcssa
2523,4,3.5630139999999995,pittcssa
2525,3,4.9285206666666665,pittcssa
2526,3,4.607437666666667,pittcssa
2527,7,3.255999714285714,pittcssa
2528,5,3.317017800000001,pittcssa
2529,8,4.1498266,pittcssa
2530,12,3.5418067250000003,pittcssa
2531,7,3.4552299999999994,pittcssa
2532,9,3.689992888888889,pittcssa
2533,8,4.321372675,pittcssa
2535,5,4.7466188,pittcssa
2537,8,3.8206992499999997,pittcssa
2539,9,3.3073981111111106,pittcssa
2540,4,4.632416,pittcssa
2541,16,2.67457628125,pittcssa
2542,12,3.4095919083333333,pittcssa
2543,5,2.7351078200000005,pittcssa
2544,16,2.69779415,pittcssa
2545,22,3.570528768181818,pittcssa
2547,6,4.490595833333333,pittcssa
2548,9,3.417298333333333,pittcssa
2549,9,3.3357072777777774,pittcssa
2551,5,3.2941860800000002,pittcssa
2552,10,3.11476719,pittcssa
2553,5,4.3979908000000005,pittcssa
2554,11,3.2664244818181825,pittcssa
2555,8,2.6253255875,pittcssa
2556,10,2.92454824,pittcssa
2557,4,5.287671250000001,pittcssa
2558,4,5.04967775,pittcssa
2559,4,5.24750625,pittcssa
2560,3,5.531270333333333,pittcssa
2561,9,2.8241957444444443,pittcssa
2562,11,3.0439013545454547,pittcssa
2564,5,2.80655766,pittcssa
2566,5,2.9581743200000004,pittcssa
2567,5,3.7540665999999994,pittcssa
2568,12,3.356987683333333,pittcssa
2569,4,2.6511376650000003,pittcssa
2570,10,3.7767592899999998,pittcssa
2571,4,4.247954999999999,pittcssa
2572,5,3.5969692,pittcssa
2573,8,3.60872075,pittcssa
2574,15,2.829123,pittcssa
2575,14,3.8811479785714282,pittcssa
2576,4,5.685363499999999,pittcssa
2577,16,3.3117197687500006,pittcssa
2580,3,4.043188333333334,pittcssa
2581,14,3.7658989714285718,pittcssa
2582,16,3.5014571375,pittcssa
2583,7,3.9950661428571417,pittcssa
2584,6,4.490595833333333,pittcssa
2585,7,3.809853285714285,pittcssa
2586,8,4.029090275,pittcssa
2588,4,4.245255,pittcssa
2589,4,4.18838625,pittcssa
2590,3,4.763179666666667,pittcssa
2591,6,4.500963816666667,pittcssa
2592,15,3.0130801999999997,pittcssa
2593,9,2.8241957444444443,pittcssa
2594,11,3.0439013545454547,pittcssa
2595,9,2.8241957444444443,pittcssa
2596,11,3.0439013545454547,pittcssa
2598,4,3.7841750000000003,pittcssa
2599,6,3.5937764,pittcssa
2600,6,3.35550385,pittcssa
2602,10,2.8996912999999997,pittcssa
2603,3,3.771932,pittcssa
2604,3,4.290957666666667,pittcssa
2607,8,3.0668527500000002,pittcssa
2608,3,4.043188333333334,pittcssa
2609,4,3.885736,pittcssa
2610,6,3.101469,pittcssa
2611,8,3.4410902875000002,pittcssa
2612,9,4.1160290222222224,pittcssa
2613,28,3.3843222714285717,pittcssa
2614,12,3.2085056583333333,pittcssa
2615,9,2.8241957444444443,pittcssa
2616,11,3.0439013545454547,pittcssa
2617,4,3.56447525,pittcssa
2618,7,3.9189642857142855,pittcssa
2619,3,2.846019,pittcssa
2620,5,3.4853631999999997,pittcssa
2621,5,3.7751544000000004,pittcssa
2622,8,3.3050630250000004,pittcssa
2623,8,4.289166875,pittcssa
2624,14,2.8324117928571426,pittcssa
2625,7,3.4289126000000003,pittcssa
2626,6,3.9425519999999996,pittcssa
2627,3,4.463151666666666,pittcssa
2629,3,4.501851,pittcssa
2630,6,4.5997761666666666,pittcssa
2632,4,4.0903365,pittcssa
2633,9,4.299016,pittcssa
2635,4,4.0903365,pittcssa
2636,3,1.9906752333333335,pittcssa
2638,19,3.841507631578949,pittcssa
2639,13,3.535160146153846,pittcssa
2640,7,3.8005558571428577,pittcssa
2641,9,2.952372277777778,pittcssa
2642,7,3.8005558571428577,pittcssa
2643,9,2.952372277777778,pittcssa
2644,23,3.2062879260869566,pittcssa
2645,6,3.5675014666666662,pittcssa
2646,7,3.411946,pittcssa
2647,10,4.0042423000000005,pittcssa
2648,9,3.666236,pittcssa
2649,3,4.377276,pittcssa
2650,8,3.5705362625,pittcssa
2652,6,3.822769266666666,pittcssa
2653,10,4.5392007,pittcssa
2654,9,2.6492042999999996,pittcssa
2655,11,2.9689526272727274,pittcssa
2656,10,3.9737468899999997,pittcssa
2657,12,3.6890027,pittcssa
2658,5,2.89645534,pittcssa
2659,8,2.6253255875,pittcssa
2660,10,2.92454824,pittcssa
2661,4,3.426604925,pittcssa
2662,3,5.723069,pittcssa
2663,3,3.7172636666666663,pittcssa
2664,3,3.9402713333333335,pittcssa
2665,4,5.62608325,pittcssa
2666,4,4.043952,pittcssa
2667,9,4.006820222222222,pittcssa
2668,9,2.8241957444444443,pittcssa
2669,11,3.0439013545454547,pittcssa
2671,13,3.4357150384615385,pittcssa
2672,4,4.68796075,pittcssa
2673,4,5.685363499999999,pittcssa
2674,16,3.3117197687500006,pittcssa
2676,3,4.043188333333334,pittcssa
2677,26,3.3424637307692318,pittcssa
2678,15,3.584255066666667,pittcssa
2679,16,3.6390162187500006,pittcssa
2680,3,4.043188333333334,pittcssa
2681,5,3.8241698,pittcssa
2682,31,3.403894941935483,pittcssa
2683,17,2.9691576117647056,pittcssa
2684,6,3.5675014666666662,pittcssa
2685,12,3.994154083333333,pittcssa
2686,17,2.9691576117647056,pittcssa
2687,6,3.5675014666666662,pittcssa
2688,12,3.994154083333333,pittcssa
2691,3,4.501851,pittcssa
2692,6,2.433548883333333,pittcssa
2693,7,4.0875325714285715,pittcssa
2694,3,4.043188333333334,pittcssa
2696,9,2.874898988888889,pittcssa
2697,10,3.7767592899999998,pittcssa
2698,7,2.7022367285714286,pittcssa
2699,4,3.146876,pittcssa
2700,3,2.9093902333333337,pittcssa
2701,8,2.9159085,pittcssa
2703,3,5.887351,pittcssa
2704,3,3.036813833333333,pittcssa
2705,4,2.8256812499999997,pittcssa
2706,3,2.314988833333333,pittcssa
2707,4,5.037999,pittcssa
2708,3,4.198541333333333,pittcssa
2711,4,3.885736,pittcssa
2712,6,3.101469,pittcssa
2713,8,3.1811309750000003,pittcssa
2714,5,3.7253305400000003,pittcssa
2715,6,3.1101553333333336,pittcssa
2716,7,2.5149410142857143,pittcssa
2717,5,3.715326,pittcssa
2718,6,4.2780605,pittcssa
2720,13,3.291814084615385,pittcssa
2721,10,3.20058405,pittcssa
2722,5,3.8569117199999994,pittcssa
2723,7,3.367453157142857,pittcssa
2724,16,3.0830821,pittcssa
2725,25,3.441967112,pittcssa
2727,4,5.10913325,pittcssa
2728,15,3.752981793333333,pittcssa
2729,12,4.0278020833333334,pittcssa
2730,21,3.3719227666666662,pittcssa
