SentenceID,NumberOfWords,AverageSurprisalWithPunct,SurprisalOfFirstCodeSwitchedWord,AverageSurprisalOfSwitchPointWords,AaverageSurprisalOfCodeSwitchedWordsWithPunct,AverageSurprisalOfNonCodeSwitchedWordsWithPunct,CorpusName
925,11,2.618220418181818,3.98097,3.98097,3.0223533333333332,1.7939422363636366,psucssa
926,14,3.1589087642857145,3.070219,3.854222,2.912093666666667,2.5348886928571432,psucssa
927,6,4.0216615,5.10924,5.10924,3.279173333333333,2.3820748333333333,psucssa
928,14,4.056349142857143,4.895185,4.895185,4.895185,3.706693071428571,psucssa
930,9,3.9375843333333327,5.589065,5.589065,4.380407333333333,2.4774485555555557,psucssa
935,7,4.165933857142857,4.94434,4.94434,3.697328,2.5813647142857143,psucssa
938,9,2.7889375055555554,3.979391,3.979391,3.979391,2.3467829499999997,psucssa
939,8,3.1431580374999997,4.731552,4.731552,2.8674663333333332,2.0678581625,psucssa
941,12,3.3040084999999997,3.350423,3.350423,3.350423,3.024806583333333,psucssa
943,31,3.153782909677419,4.71463,4.71463,4.71463,3.0016980709677417,psucssa
944,16,3.31725106875,5.140481,5.140481,3.05731155,2.935087125,psucssa
945,6,2.9222094999999997,4.363745,4.363745,2.6858155,1.1316658333333331,psucssa
946,7,3.9859042857142852,5.305063,4.687543,3.6861726666666663,2.406116,psucssa
947,6,3.3932523499999996,4.294359,4.294359,3.5287638199999996,0.4526158333333334,psucssa
948,14,3.510491235714285,5.688997,5.987055333333333,5.3904732,1.5853222357142858,psucssa
951,9,3.3131415444444445,6.006226,6.006226,6.006226,2.6457831000000005,psucssa
955,3,4.6871756666666675,5.886802,5.886802,5.886802,2.7249083333333335,psucssa
956,16,3.31725106875,5.140481,5.140481,3.05731155,2.935087125,psucssa
957,6,2.9222094999999997,4.363745,4.363745,2.6858155,1.1316658333333331,psucssa
958,7,3.9859042857142852,5.305063,4.687543,3.6861726666666663,2.406116,psucssa
959,6,3.3932523499999996,4.294359,4.294359,3.5287638199999996,0.4526158333333334,psucssa
960,15,4.23109198,5.688997,7.0009619999999995,5.244173666666668,1.08458778,psucssa
961,6,3.5284896,8.402555,8.402555,4.6459718,1.9798323333333332,psucssa
962,10,2.73334988,5.155732,5.155732,5.155732,2.21777668,psucssa
963,11,3.4475453272727274,6.066429,6.066429,2.763615125,2.4425943727272728,psucssa
964,14,3.293684785714286,7.677942,7.677942,7.677942,2.745260357142857,psucssa
965,4,4.197289925,5.659119,5.659119,5.659119,2.7825101749999996,psucssa
966,11,3.2648589545454545,2.913393,2.913393,1.959664,2.908556409090909,psucssa
968,14,4.207571428571429,5.204655,5.204655,4.670123,3.5404109999999993,psucssa
969,9,3.473019611111111,4.759578,4.759578,2.84482025,2.8408373333333334,psucssa
970,5,4.7561424,6.100998,6.100998,5.2218824999999995,2.6673894000000002,psucssa
971,14,3.245480371428571,5.285901,5.285901,3.614623,2.729105657142857,psucssa
972,17,3.429661535294118,6.769166,6.769166,4.857083666666667,2.572529123529412,psucssa
974,7,3.7520954285714287,4.992972,4.992972,3.4681585,2.761193,psucssa
976,4,4.707521,6.527233,6.527233,6.527233,3.07571275,psucssa
978,14,3.834373928571428,7.257518,7.257518,4.414176333333334,2.8884790000000002,psucssa
979,6,3.7500551666666664,5.336814,5.336814,4.215454,1.6423281666666665,psucssa
980,6,2.974428833333333,2.567153,2.567153,1.8999089999999998,2.3411258333333334,psucssa
981,12,3.436703100000001,5.022952,5.022952,2.855123666666666,2.7229221833333335,psucssa
983,20,3.3542638049999995,5.022952,5.022952,2.7785056666666663,2.9374879549999995,psucssa
984,16,3.0958603625000003,6.199104,6.199104,4.177015,2.5737334875,psucssa
986,17,3.429661535294118,6.769166,6.769166,4.857083666666667,2.572529123529412,psucssa
987,3,4.9699626666666665,5.659119,5.659119,5.659119,3.0835896666666667,psucssa
988,17,3.429661535294118,6.769166,6.769166,4.857083666666667,2.572529123529412,psucssa
990,13,3.6264401538461537,5.67749,5.67749,4.418761333333333,2.6067259999999997,psucssa
991,17,3.476897823529412,4.632169,4.1921,4.1921,2.9837095882352944,psucssa
996,6,3.76234,7.042348,7.042348,7.042348,2.5886153333333333,psucssa
999,16,3.2383467000000006,5.506336,5.506336,5.506336,2.8942007000000003,psucssa
1000,8,2.562229875,4.512905,4.512905,3.0469035,1.8005039999999999,psucssa
1001,19,3.520261466842105,5.578721,5.337167,5.430976800000001,2.0910570457894746,psucssa
1002,6,4.801018333333334,7.230139,7.230139,7.230139,3.595995166666667,psucssa
1003,13,3.9296300307692316,5.804013,5.804013,5.804013,3.4831674923076927,psucssa
1004,11,3.447365454545455,3.071047,3.071047,3.752889,2.7650219999999996,psucssa
1006,59,3.524962135593221,5.736578,6.122301,5.103435571428571,2.919469779661017,psucssa
1008,8,3.821270825,4.46754,4.46754,4.9133656666666665,1.9787587,psucssa
1011,22,3.765152991363637,7.074668,7.074668,7.074668,3.443577173181819,psucssa
1014,10,2.8425557000000006,4.911763,4.911763,3.021596333333333,1.9360768000000004,psucssa
1015,22,3.9006595,4.246028,4.246028,4.273835714285714,2.5408026818181817,psucssa
1016,11,3.746945981818182,8.162188,6.5916415,5.30640875,1.8173428,psucssa
1018,8,3.4811756000000003,5.352758,5.352758,5.0971095,2.206898225,psucssa
1019,18,2.4282651388888885,6.085593,6.085593,3.4879855,2.0407111944444445,psucssa
1020,13,2.2603285307692316,4.795629,4.795629,2.3669949999999997,1.7140989153846158,psucssa
1021,4,4.557786,7.357966,7.357966,7.357966,2.7182945,psucssa
1024,7,3.5758764285714286,3.991114,3.991114,2.993971,2.292746,psucssa
1025,8,3.29955325,5.491918,5.491918,4.534710333333333,1.599036875,psucssa
1030,4,3.4483572500000004,3.424473,3.424473,2.954496,1.97110925,psucssa
1031,5,4.8572958,4.884516,4.884516,4.884516,3.8803926000000004,psucssa
1035,3,4.780382333333334,3.537532,3.537532,3.537532,3.601205,psucssa
1036,14,2.800739357142857,4.957821,4.957821,2.643344,2.4231187857142857,psucssa
1037,6,3.127488533333334,5.98154,5.98154,5.98154,2.1305652000000004,psucssa
1039,7,3.2540899428571426,5.605388,5.605388,5.605388,2.4533202285714286,psucssa
1040,12,3.933372316666667,5.001022,5.370385499999999,5.370385499999999,3.038308066666666,psucssa
1041,5,3.59796476,5.215177,5.215177,4.843902,1.66040396,psucssa
1042,8,3.2760723875,5.851794,5.851794,3.4736383333333336,1.9734580124999999,psucssa
1044,11,3.3246119181818186,9.415972,9.415972,5.51685,2.3215482818181816,psucssa
1045,11,3.9958353545454552,3.991114,3.991114,4.020391,2.1683849,psucssa
1046,15,3.079012426666666,5.440374,5.440374,5.440374,2.7163208266666667,psucssa
1048,35,2.9625793314285707,5.240307,5.240307,5.240307,2.812856274285714,psucssa
1049,8,4.319061124999999,5.975083,5.975083,5.210399499999999,3.01646125,psucssa
1051,4,2.3553590749999995,5.513812,5.513812,3.1172627,0.796727725,psucssa
1052,19,3.082549536842105,5.001022,5.001022,5.001022,2.8193378526315795,psucssa
1053,7,2.8575665714285714,2.994531,2.994531,1.9405919999999999,2.025884285714286,psucssa
1054,10,3.3722997999999995,4.504417,4.504417,4.2549055,2.5213187,psucssa
1055,4,4.041273975,8.423652,8.423652,8.423652,1.935360975,psucssa
1056,4,4.48698725,8.808851,8.808851,8.808851,2.2847745,psucssa
1058,7,4.520468285714286,3.991114,3.991114,4.915117333333334,2.413989428571429,psucssa
1060,7,4.520468285714286,3.991114,3.991114,4.915117333333334,2.413989428571429,psucssa
1061,9,3.2088027777777777,4.121373,4.121373,4.423769,1.734213111111111,psucssa
1063,13,2.534618876923077,5.239127,5.239127,3.5461315,1.9890601846153844,psucssa
1064,6,3.845890333333333,4.336275,4.336275,4.6905625,2.2823694999999997,psucssa
1065,11,4.039632545454546,6.100998,6.518689999999999,5.793382333333334,2.459619181818182,psucssa
1067,10,3.69503541,6.100998,6.100998,5.2218824999999995,2.65065891,psucssa
1069,6,4.573106,6.861771,6.861771,5.554549,2.7215896666666666,psucssa
1070,15,4.179639906666667,6.785013,6.785013,5.516170000000001,3.4441505733333333,psucssa
1071,12,3.332624816666667,2.743838,2.743838,2.743838,3.10397165,psucssa
1072,13,3.0377838538461535,3.981673,3.981673,2.39527945,2.669279323076923,psucssa
1073,14,4.095431357142858,6.897856,6.897856,6.897856,3.6027273571428573,psucssa
1074,6,4.497908066666667,7.634774,7.634774,7.634774,3.225445733333333,psucssa
1075,14,3.417618814285714,7.634774,7.634774,7.634774,2.872277814285714,psucssa
1077,4,4.75668075,4.667538,4.667538,4.746938666666667,1.19647675,psucssa
1078,5,4.0992413999999995,5.655212,5.655212,5.655212,2.9681989999999994,psucssa
1079,18,3.534496666666667,4.017278,4.017278,4.017278,3.3113145555555556,psucssa
1082,14,3.3179970714285716,5.108172,4.536398,3.9228337499999997,1.0763777857142858,psucssa
1084,4,3.3332345,5.403486,5.403486,5.403486,1.982363,psucssa
1085,16,2.9834017793750003,4.639052,4.639052,3.6619305000000004,2.5256604668750002,psucssa
1088,10,3.8532264999999994,6.168161,6.168161,6.168161,3.2364103999999996,psucssa
1089,10,2.6427362499999996,4.496676,4.496676,4.496676,2.19306865,psucssa
1093,12,3.455464941666667,4.682935,4.682935,3.432273,2.883419441666667,psucssa
1095,16,3.06378178125,4.942879,4.942879,3.4431119999999997,2.63339278125,psucssa
1096,5,3.8166488000000003,4.141838,4.141838,3.3360355,2.4822345999999995,psucssa
1097,10,3.3418977439999997,3.552491,3.552491,3.552491,2.9866486439999997,psucssa
1098,5,3.7273519999999998,5.076964,5.076964,3.0766633333333337,1.881354,psucssa
1099,13,2.7586035769230772,4.1294,5.358967,3.6935952799999994,1.3379900076923075,psucssa
1100,8,2.9861516249999998,4.530268,4.530268,2.9412610000000003,2.250836375,psucssa
1101,12,3.5066070000000003,6.066429,6.066429,3.2758588,2.414654066666667,psucssa
1103,9,3.1715613,3.991114,3.991114,2.993971,2.173570966666667,psucssa
1104,12,3.571355425,6.774274,6.774274,6.774274,3.006832591666667,psucssa
1106,19,3.103271684210527,5.224588,5.224588,5.224588,2.828293368421053,psucssa
1107,9,3.295179333333333,6.081432,6.081432,6.081432,2.619464666666667,psucssa
1108,8,5.216404624999999,7.948301,7.948301,6.808783999999999,2.663110625,psucssa
1109,20,3.1657825800000006,4.410765,4.8635105,4.12627625,2.34052733,psucssa
1111,14,3.1662011499999996,5.108754,5.108754,5.108754,2.8012901500000003,psucssa
1112,15,3.0379876733333333,3.453533,3.453533,5.0066945,2.3704284066666665,psucssa
1113,12,3.8020486749999995,5.440218,5.440218,4.0590645,3.1255379249999993,psucssa
1114,23,2.3702078043478263,3.661933,3.661933,3.0307,2.106668673913043,psucssa
1116,21,2.4519368523809524,5.328761,5.328761,5.328761,2.198186328571429,psucssa
1117,17,3.382840723529412,5.878781,5.383315666666667,3.9213984999999996,1.5374767235294118,psucssa
1118,11,3.6880631545454547,4.723187,4.723187,3.5020205000000004,3.0513321545454555,psucssa
1120,8,2.7960914625,4.509191,4.509191,2.6950987,2.1223167875,psucssa
1121,18,3.7196480999999997,5.320862,5.5303055,4.066074333333334,3.041969044444444,psucssa
1122,35,3.5522504371428565,3.746648,3.746648,3.4847359090909094,2.457047722857143,psucssa
1123,22,3.6025446863636366,5.901913,5.349093,4.140426199999999,2.661538731818182,psucssa
1125,3,4.682973666666666,7.042348,7.042348,7.042348,2.3355243333333333,psucssa
1126,13,2.534618876923077,5.239127,5.239127,3.5461315,1.9890601846153844,psucssa
1127,17,4.082225082352941,6.915668,6.915668,6.915668,3.675421082352941,psucssa
1132,17,3.717383764705882,4.461753,4.461753,4.461753,3.454927705882352,psucssa
1133,11,4.180589890909091,3.699992,5.6153995000000005,4.495263685714286,1.3199675454545454,psucssa
1134,5,3.20539508,5.445959,5.445959,3.8324725,1.67240608,psucssa
1137,8,2.7960914625,4.509191,4.509191,2.6950987,2.1223167875,psucssa
1138,8,2.7960914625,4.509191,4.509191,2.6950987,2.1223167875,psucssa
1139,8,2.7960914625,4.509191,4.509191,2.6950987,2.1223167875,psucssa
1140,12,2.7034682333333335,5.108314,5.108314,5.108314,2.2777754000000003,psucssa
1141,8,4.4749338750000005,6.251869,6.251869,3.5711235,3.582153,psucssa
1142,9,3.505910366666667,4.575053,4.575053,3.7291879999999997,2.6772019222222223,psucssa
1143,7,3.7321018285714294,5.804013,5.804013,5.5401050000000005,2.1492146857142855,psucssa
1144,14,3.282416285714285,3.991114,3.991114,2.993971,2.6408510714285716,psucssa
1146,3,4.49446,5.659119,5.659119,5.659119,2.608087,psucssa
1147,9,3.4996606666666663,4.260996,4.260996,3.2668549999999996,2.4107089999999998,psucssa
1151,6,3.5951229999999996,4.185112,4.185112,4.3957014999999995,2.1298891666666666,psucssa
1152,3,5.776829,6.142672,6.142672,6.142672,3.729271666666667,psucssa
1153,5,4.0874586,6.618257,6.839785,4.28481325,0.659608,psucssa
1154,5,2.9786732,3.645361,3.645361,3.5140304999999996,1.5730609999999998,psucssa
1157,12,3.2688090833333328,6.844916,6.844916,6.844916,2.6983994166666663,psucssa
1159,9,3.8421263,7.948301,7.948301,7.948301,2.958981744444445,psucssa
1160,8,4.268435875,6.700904,6.700904,6.700904,3.430822875,psucssa
1161,4,5.347527749999999,6.197826,6.197826,5.5118225,2.5916164999999998,psucssa
1163,54,2.6573212777777777,5.240804,4.0652395,2.9883786000000003,2.491300244444444,psucssa
1164,25,3.0006235439999993,5.116127,5.116127,3.0426667999999997,2.7572101999999994,psucssa
1165,6,3.2929443166666665,5.480459,5.480459,4.605764,0.9900623166666668,psucssa
1166,9,3.196695488888889,6.08797,6.08797,6.08797,2.520254377777778,psucssa
1167,23,2.9731497652173906,4.838862,4.838862,2.81335035,2.728510604347826,psucssa
1168,32,3.4022367468750003,8.497071,8.497071,8.497071,3.1367032781249993,psucssa
1169,9,2.8477533444444445,3.94647,3.94647,2.1476201833333333,1.4160065555555557,psucssa
1170,9,3.3971335888888885,4.528201,4.570997500000001,3.4608749600000004,1.4744252777777778,psucssa
1171,16,3.275653825,6.089581,6.089581,3.909474,2.786969575,psucssa
1175,12,3.5816763833333334,2.214314,2.214314,3.0512162,2.5646043166666668,psucssa
1176,30,2.725296613333333,4.094051,4.094051,4.094051,2.588828246666666,psucssa
1178,18,3.211503372222222,4.776312,4.776312,2.78207535,2.902383888888889,psucssa
1181,11,4.287425581818182,4.772542,5.761013999999999,5.2794492,1.8876759454545455,psucssa
1183,3,5.041646666666667,6.852601,6.852601,5.166097,1.597582,psucssa
1184,23,2.9731497652173906,4.838862,4.838862,2.81335035,2.728510604347826,psucssa
1187,8,2.2465231625000004,3.587335,4.7326025,3.556377666666666,0.9128815375,psucssa
1188,13,2.8264450769230764,6.149085,6.149085,3.748876,2.2496949230769228,psucssa
1189,10,3.3471714000000006,5.671927,5.671927,5.671927,2.7799787,psucssa
1190,17,3.307090582352941,6.774243,6.774243,4.164163714285715,1.5924349352941176,psucssa
1191,13,3.1906888461538463,2.913393,2.913393,2.913393,2.966581692307692,psucssa
1194,14,3.1662011499999996,5.108754,5.108754,5.108754,2.8012901500000003,psucssa
1195,15,3.0379876733333333,3.453533,3.453533,5.0066945,2.3704284066666665,psucssa
1196,7,3.7321018285714294,5.804013,5.804013,5.5401050000000005,2.1492146857142855,psucssa
1198,10,2.791227,4.349876,4.349876,3.1595666666666666,1.8433570000000004,psucssa
1201,10,2.6427362499999996,4.496676,4.496676,4.496676,2.19306865,psucssa
1202,17,3.0207581941176476,1.362466,1.362466,2.3735280000000003,2.6019003117647057,psucssa
1203,9,3.575298422222223,3.530878,3.530878,3.530878,3.182978644444445,psucssa
1204,9,3.2076285555555555,3.578778,3.3975163333333334,2.9190544999999997,1.910271,psucssa
1205,37,2.8963239,5.253905,5.253905,2.7934509999999997,2.6698278729729727,psucssa
1209,6,3.6574504999999995,7.042348,7.042348,7.042348,2.4837258333333327,psucssa
1210,7,3.1084499714285707,3.121864,2.953074,2.953074,2.264714542857143,psucssa
1213,9,3.8038417222222227,5.412101,5.412101,3.2228375,3.0876556111111118,psucssa
1215,14,2.928961314285714,4.922184,4.922184,2.432917333333333,2.4076218857142857,psucssa
1216,10,4.115634699999999,4.486785,4.486785,4.845735333333333,2.6619141,psucssa
1218,17,2.886048417647058,4.876083,4.876083,5.043288,2.2927204176470584,psucssa
1219,13,2.9097438,5.324547,5.324547,2.4824336,2.145918076923077,psucssa
1220,15,3.6723107533333335,4.96504,4.96504,4.228898999999999,2.826530953333333,psucssa
1221,13,4.048650923076923,4.114719,4.114719,4.114719,3.7321340769230766,psucssa
1222,37,2.8963239,5.253905,5.253905,2.7934509999999997,2.6698278729729727,psucssa
1223,37,2.9835429054054057,5.486587,5.486587,4.7172925999999995,2.3460709324324323,psucssa
1225,23,2.848273965217391,6.667508,6.667508,6.667508,2.558382313043478,psucssa
1228,37,2.8963239,5.253905,5.253905,2.7934509999999997,2.6698278729729727,psucssa
1230,37,2.8963239,5.253905,5.253905,2.7934509999999997,2.6698278729729727,psucssa
1231,6,3.5768205,3.314783,3.314783,4.494228,2.0787445,psucssa
1233,12,2.8023894833333336,4.456369,4.456369,4.464038,2.0583831500000005,psucssa
1236,10,4.2302138,6.74462,6.74462,4.797884000000001,0.8716950000000001,psucssa
1237,10,3.41260678,5.683458,5.4394615,4.221885,2.14604128,psucssa
1240,12,2.5995620666666666,3.231696,3.231696,3.5985435,1.9998048166666669,psucssa
1242,13,3.4610009076923074,5.001022,5.001022,5.001022,3.076306907692308,psucssa
1244,27,2.812459725925925,5.890151,5.768283500000001,4.697768666666668,2.2904854296296295,psucssa
1246,12,2.994407316666667,1.464192,1.464192,3.5388580000000003,1.51988315,psucssa
1247,7,3.3880971,6.100998,4.8769849999999995,3.8030996666666663,1.7581972428571429,psucssa
1248,8,3.70305235,4.683601,4.683601,5.0312705,2.445234725,psucssa
1249,5,3.4158831999999997,4.63882,4.63882,3.469115,1.3344141999999999,psucssa
1250,6,3.8328206666666667,6.549618,6.549618,4.0181265,2.4934451666666666,psucssa
1251,22,3.248711395454546,4.884516,4.8998729999999995,4.1220704545454545,1.1876761681818184,psucssa
1255,10,3.8816322800000003,6.722824,6.722824,6.722824,3.20934988,psucssa
1257,16,3.3741243125,6.100998,6.100998,5.2218824999999995,2.721389,psucssa
1258,28,2.8148211357142854,4.676666,4.839127,3.9428639999999997,1.9699217071428567,psucssa
1259,6,4.9945785,5.804013,5.804013,5.804013,4.0272429999999995,psucssa
1260,10,3.71251244,6.168161,6.168161,6.168161,3.09569634,psucssa
1261,18,3.139314066666667,4.264419,4.264419,4.264419,2.9024019,psucssa
1262,11,3.5563793,3.847012,3.847012,4.656815333333333,2.2863387545454543,psucssa
1263,3,3.163221666666667,5.804013,5.804013,5.804013,1.2285506666666668,psucssa
1264,8,4.29819775,4.82021,4.82021,3.3817775,3.452753375,psucssa
1267,21,3.401689028571428,5.518739,5.7655449999999995,4.6858658,2.2860066952380955,psucssa
1269,37,2.9835429054054057,5.486587,5.486587,4.7172925999999995,2.3460709324324323,psucssa
1270,14,3.1112359999999994,7.042348,7.042348,7.042348,2.608211142857143,psucssa
1271,8,3.7467836249999995,5.553385,5.7577035,4.288024666666667,2.1387743749999997,psucssa
1272,7,3.8086125714285717,5.498588,5.498588,3.3408575,2.8540818571428574,psucssa
1277,6,3.845890333333333,4.336275,4.336275,4.6905625,2.2823694999999997,psucssa
1279,9,3.481562377777778,5.528428,5.528428,3.3125485,2.7454404888888893,psucssa
1282,10,3.6820834700000007,5.194147,5.622585,4.426597925,1.9114443000000005,psucssa
1290,14,3.6048556428571428,7.128435,7.128435,4.2238305,3.001451285714286,psucssa
1291,13,3.133282307692308,3.991114,3.991114,2.993971,2.442365923076923,psucssa
1294,4,2.935641175,0.9617177,0.9617177,2.87049485,1.5003937500000002,psucssa
1295,6,3.7700979999999995,5.550694,5.550694,5.550694,2.844982333333333,psucssa
1297,9,4.1879494,6.09169,6.09169,4.000546000000001,2.8544340666666668,psucssa
1299,26,3.550695842307692,4.724445,4.724445,4.6182816,2.6625647653846154,psucssa
1300,15,2.919312833333333,5.92753,5.92753,5.92753,2.5241441666666664,psucssa
1302,12,2.4179396999999994,5.239127,5.239127,2.5385649999999997,1.78329845,psucssa
1303,16,3.15271123125,6.264979,6.264979,3.473376333333334,1.8501951062500002,psucssa
1307,11,3.656129136363637,6.024381,6.024381,6.024381,3.108458136363637,psucssa
1308,6,3.7707443,7.042348,7.042348,7.042348,2.5970196333333333,psucssa
1309,12,3.279909816666667,5.245739,5.245739,4.0584615,2.6034995666666667,psucssa
1310,12,3.418688,5.230359,5.230359,5.230359,2.9828247500000002,psucssa
1312,7,2.7452991,4.013315,4.013315,3.0011026666666667,1.459112242857143,psucssa
1315,28,3.122870828571428,2.932171,2.932171,1.6242204999999998,3.006855078571428,psucssa
1316,10,3.6820834700000007,5.194147,5.622585,4.426597925,1.9114443000000005,psucssa
1317,11,3.941195645454546,1.333217,1.333217,2.291351366666667,3.3162816363636365,psucssa
1320,5,3.9264302399999997,5.976814,5.976814,4.6777575,2.0553272399999996,psucssa
1321,4,3.14552325,4.694459,4.656081,3.4141820000000003,0.58488675,psucssa
1322,5,4.224849,4.724013,4.724013,4.724013,3.2800464,psucssa
1324,9,3.5160419333333337,7.018397,7.018397,7.018397,2.736220044444445,psucssa
1325,8,4.341545512500001,6.299532,6.299532,6.546748333333333,1.8865148875,psucssa
1327,9,3.9272120111111115,4.512905,4.512905,4.512905,3.425778122222222,psucssa
1328,6,3.602086,5.001022,5.001022,3.4773365,1.2838616666666667,psucssa
1329,14,3.4160114214285713,5.391437,5.391437,5.391437,3.030908778571429,psucssa
1330,16,3.13997909375,6.100998,6.100998,6.100998,2.75866671875,psucssa
1331,6,3.277588,6.100998,4.8769849999999995,3.8030996666666663,1.3760381666666668,psucssa
1332,14,3.009440128571429,4.457101,4.457101,4.457101,2.691075771428572,psucssa
1335,8,3.1123975625,5.318836,5.318836,4.1419028749999995,1.041446125,psucssa
1339,14,4.0770367,4.20784,4.20784,4.0625162,3.206497514285714,psucssa
1341,13,2.624309007692307,2.913393,2.913393,1.6148315,2.3758733923076925,psucssa
1342,28,2.8167951785714282,3.007144,3.007144,3.007144,2.7093971785714284,psucssa
1343,13,3.211085507692308,5.856031,5.856031,5.1006635,2.426368046153846,psucssa
1344,9,2.9507143333333334,5.971229,5.971229,5.1582625,1.8044337777777777,psucssa
1345,10,3.7372717200000003,8.298053,8.298053,8.298053,2.9074664200000004,psucssa
1346,9,3.8671243888888887,4.80855,4.80855,4.609565666666668,2.3306025,psucssa
1347,9,3.296772711111111,3.178562,3.178562,2.7872498500000003,2.057995,psucssa
1349,12,4.657147583333334,5.628761,5.582469,5.70743175,2.7546703333333333,psucssa
1350,10,3.1826340999999996,4.509191,4.509191,4.509191,2.731715,psucssa
1351,6,3.9653124999999996,5.269867,5.269867,3.737351666666667,2.0966366666666665,psucssa
1352,15,3.060262733333334,4.837895,4.837895,2.7315400000000003,2.5139547333333336,psucssa
1354,29,3.1196363310344823,4.940124,4.940124,4.940124,2.9492872275862068,psucssa
1355,6,2.8370807499999997,5.637844,5.637844,2.9531450500000003,1.8526990666666665,psucssa
1357,19,3.4262913052631574,4.166722,4.166722,4.166722,3.206990147368421,psucssa
1358,7,3.6996840000000004,7.113165,7.113165,4.784597333333333,1.6491422857142857,psucssa
1359,12,4.187124333333333,6.421391,5.995020333333333,5.995020333333333,2.6883692499999996,psucssa
1360,3,5.880779666666666,7.042348,6.0723725,6.0723725,1.8325313333333335,psucssa
1361,26,3.550695842307692,4.724445,4.724445,4.6182816,2.6625647653846154,psucssa
1362,4,4.986121,6.527233,6.527233,5.753495,2.1093735000000002,psucssa
1363,8,2.7960914625,4.509191,4.509191,2.6950987,2.1223167875,psucssa
1364,8,3.1220695000000003,3.874797,3.874797,3.874797,2.637719875,psucssa
1366,10,3.3338457100000007,4.445959,4.445959,5.658792,2.20208731,psucssa
1367,6,3.6680239166666673,4.652567,5.5981024999999995,4.011377125,0.9937725,psucssa
1368,17,3.4503224411764704,7.029699,4.8267325,4.044509871428572,1.7849360235294118,psucssa
1370,7,4.013354857142857,3.726925,3.726925,3.8661595,2.908737857142857,psucssa
1374,14,3.4540013071428564,3.697754,3.697754,3.697754,3.1898760214285713,psucssa
1380,9,3.3371868555555557,5.23974,5.23974,5.23974,2.754993522222222,psucssa
1381,5,3.7221216,6.38298,6.38298,3.9077403333333334,1.3774774,psucssa
1382,27,3.0232354592592596,4.149824,4.149824,4.149824,2.869538274074074,psucssa
1383,17,3.8664261235294117,5.402303,5.742578333333334,4.757495666666666,2.187310005882353,psucssa
1384,6,4.076574833333333,5.605388,5.605388,5.605388,3.1423435000000004,psucssa
1386,4,4.866854825,7.162324,7.232262,5.120603766666667,1.026402,psucssa
1387,31,3.677538458064516,6.854287,6.310403,6.310403,3.2704156838709673,psucssa
1388,16,4.1077238000000005,4.227435,6.7496754999999995,5.961374999999999,2.2447941124999997,psucssa
1389,8,5.1114745,5.804013,5.932525500000001,5.932525500000001,3.628343125,psucssa
1390,7,3.0581315142857144,5.012303,5.012303,3.9945176000000004,0.20490465714285713,psucssa
1391,7,3.3614978571428566,7.035463,7.035463,7.035463,2.3564317142857143,psucssa
1394,11,2.9398461636363633,4.141838,4.141838,3.3360355,2.333294254545454,psucssa
1396,23,3.3326854,4.494762,4.494762,3.011868428571429,2.4160297913043474,psucssa
1397,4,3.9654911999999998,7.021575,7.021575,7.021575,2.21009745,psucssa
1399,3,4.678171666666667,7.042348,7.042348,7.042348,2.3307223333333336,psucssa
1401,12,3.3162813250000003,6.100998,6.100998,5.2218824999999995,2.4459675750000005,psucssa
1402,9,3.0559399000000003,4.588415,4.588415,5.4054595,1.8547266777777776,psucssa
1403,8,3.5495515,6.088022,6.088022,6.088022,2.78854875,psucssa
1404,6,3.5058268333333324,4.862995,4.862995,5.542749499999999,1.6582436666666667,psucssa
1405,11,3.1278588909090903,6.527233,5.9261695,4.387804333333333,1.9311849818181819,psucssa
1406,10,3.7429238999999996,4.779968,4.779968,3.2168395,3.0995559999999998,psucssa
1409,5,4.7259953999999995,7.634774,7.634774,7.634774,3.1990405999999996,psucssa
1411,17,3.8664261235294117,5.402303,5.742578333333334,4.757495666666666,2.187310005882353,psucssa
1413,7,2.6376549000000002,3.525944,3.525944,2.12305165,2.0310687142857144,psucssa
1415,4,3.8571676999999998,5.804013,5.804013,5.804013,2.4061644500000003,psucssa
1416,10,3.61489101,5.046071,5.046071,4.993006,2.61628981,psucssa
1417,21,3.717443519047619,8.389439,7.660468999999999,6.0297547499999995,2.5689188047619043,psucssa
1418,3,4.153110666666667,7.117393,7.117393,4.2183095,1.3409043333333335,psucssa
1420,3,5.537392666666666,9.071741,9.071741,6.365527,1.2937079999999999,psucssa
1421,8,3.3081201249999994,5.170699,5.170699,5.170699,2.6617827499999995,psucssa
1422,14,3.1881554999999997,7.067411,7.067411,7.067411,2.683340428571429,psucssa
1425,11,2.9398461636363633,4.141838,4.141838,3.3360355,2.333294254545454,psucssa
1426,8,4.197720375,5.232411,5.232411,3.714119666666667,2.8049255,psucssa
1427,15,3.3175888266666664,3.918846,3.918846,2.1440365666666668,2.4599742,psucssa
1429,11,2.4358054636363633,4.56343,4.56343,4.56343,2.0209481909090905,psucssa
1433,17,2.909949664705883,5.544552,5.544552,5.544552,2.583799547058824,psucssa
1434,12,4.056610383333333,6.950929,6.950929,6.152972500000001,3.031114966666667,psucssa
1435,10,3.84579629,6.100998,6.100998,5.495339333333333,2.1971944900000002,psucssa
1437,9,3.2509740333333332,3.213507,3.213507,2.543548716666667,1.5552748888888888,psucssa
1438,9,3.8343487777777776,7.128435,7.128435,4.2859225,2.8819215555555555,psucssa
